Customer ID,avgSpent,Nsessions,Max,Min,DistinctItem,avgItemSession,MaxSessionsMonth,MeanTimeGap
13197.0,47.24,1,47.24,47.24,18,202.0,9,0.0
13198.0,95.63,3,131.3,60.96,95,337.6666666666667,12,168.5
13201.0,29.365,4,65.29,5.8,58,214.0,8,25.0
13202.0,32.21666666666667,6,55.940000000000005,13.05,44,72.5,10,41.66666666666666
13203.0,29.976,5,55.17,10.68,86,231.8,11,78.0
13207.0,14.875,2,23.8,5.95,4,24.0,9,102.0
13208.0,69.32,2,79.22,59.42,64,194.5,9,84.0
13209.0,14.925,6,31.9,1.45,27,63.66666666666666,12,64.6
13211.0,30.486666666666668,6,51.14,1.45,63,103.0,12,54.8
13213.0,40.35166666666667,6,118.92,1.25,94,152.16666666666666,11,51.2
13219.0,76.23,1,76.23,76.23,11,11.0,3,0.0
13220.0,98.3,1,98.3,98.3,29,195.0,5,0.0
13221.0,94.43,1,94.43,94.43,27,139.0,12,0.0
13223.0,1.25,1,1.25,1.25,1,12.0,12,0.0
13225.0,13.308333333333332,6,34.7,1.95,20,71.0,12,58.4
13226.0,30.5,1,30.5,30.5,12,99.0,11,0.0
13234.0,29.75,1,29.75,29.75,10,38.0,5,0.0
13237.0,110.2,1,110.2,110.2,22,122.0,11,0.0
13238.0,13.7,3,23.55,5.85,10,57.333333333333336,12,115.0
13239.0,34.77,4,61.13,4.95,60,178.75,9,47.66666666666666
13240.0,69.452,5,202.88,6.390000000000001,131,98.6,10,60.25
13241.0,95.57,1,95.57,95.57,39,45.0,10,0.0
13242.0,10.725,4,17.55,3.9,12,55.0,9,37.0
13243.0,78.1825,4,110.16,61.19,114,77.0,9,60.66666666666666
13245.0,71.64,1,71.64,71.64,28,244.0,3,0.0
13249.0,1.45,2,1.65,1.25,2,24.0,4,69.0
13250.0,23.36,2,39.22,7.5,17,53.5,7,77.0
13251.0,38.29,1,38.29,38.29,25,215.0,2,0.0
13253.0,24.55,2,30.2,18.9,18,183.5,5,9.0
13254.0,10.09,1,10.09,10.09,4,43.0,11,0.0
13257.0,17.35,1,17.35,17.35,5,29.0,9,0.0
13266.0,31.196,5,45.32,16.47,68,226.2,10,48.25
13269.0,26.55272727272727,11,50.44,0.55,78,147.27272727272728,12,29.1
13274.0,47.75,1,47.75,47.75,17,193.0,10,0.0
13277.0,5.483333333333333,3,6.9,3.75,7,46.66666666666666,11,79.5
13278.0,38.83,3,53.68,29.84,44,185.0,8,49.0
13280.0,62.8025,4,81.47,35.74,97,177.5,11,68.66666666666667
13281.0,53.45,1,53.45,53.45,21,171.0,9,0.0
13282.0,39.6,1,39.6,39.6,14,103.0,10,0.0
13283.0,15.05,2,20.25,9.85,12,56.0,9,105.0
13285.0,43.055,2,50.1,36.01,36,164.0,4,24.0
13286.0,122.96,1,122.96,122.96,39,221.0,4,0.0
13287.0,44.873333333333335,3,52.69,34.99,42,129.0,4,25.5
13291.0,64.622,10,121.19,32.39,121,125.4,12,37.55555555555556
13292.0,27.106666666666666,3,40.8,9.72,24,59.0,10,143.0
13293.0,31.525,6,72.33,14.64,46,90.66666666666669,12,66.8
13295.0,33.14,4,44.79,26.4,54,172.75,12,17.333333333333332
13296.0,13.484,5,20.43,7.550000000000001,42,100.4,12,36.75
13297.0,34.04,3,80.17,2.55,36,140.33333333333334,11,78.5
13299.0,75.01,2,86.73,63.29,47,179.0,12,164.0
13303.0,7.59,1,7.59,7.59,3,25.0,4,0.0
13304.0,45.6375,4,50.86,39.25,53,155.25,12,47.66666666666666
13305.0,35.21142857142858,7,124.34,4.6,91,132.0,11,46.5
13306.0,3.81,1,3.81,3.81,4,74.0,5,0.0
13307.0,31.19,1,31.19,31.19,12,98.0,4,0.0
13308.0,32.85,1,32.85,32.85,16,228.0,4,0.0
13312.0,17.85,1,17.85,17.85,5,41.0,9,0.0
13313.0,38.258,5,43.67,32.38,57,164.2,8,51.0
13315.0,43.01,1,43.01,43.01,21,196.0,1,0.0
13316.0,19.813333333333336,6,64.74000000000001,1.25,40,51.833333333333336,12,24.0
13324.0,11.02777777777778,9,27.55,5.1,14,47.333333333333336,12,25.375
13326.0,25.14,1,25.14,25.14,12,138.0,3,0.0
13329.0,12.076666666666668,6,19.0,6.82,31,172.5,11,44.4
13330.0,28.366666666666664,3,31.98,21.9,48,311.0,10,114.0
13331.0,36.75,1,36.75,36.75,9,50.0,3,0.0
13333.0,35.18333333333333,3,81.05,10.9,46,145.33333333333334,10,123.5
13338.0,81.66333333333334,3,91.1,71.2,81,271.0,6,23.0
13340.0,17.43,4,34.23,5.890000000000001,17,92.5,10,79.33333333333333
13346.0,2.533333333333333,3,2.95,2.1,3,20.0,6,49.5
13359.0,110.0,1,110.0,110.0,30,216.0,1,0.0
13360.0,28.5975,4,55.95,2.1,49,190.25,8,72.33333333333333
13367.0,40.1,1,40.1,40.1,18,204.0,4,0.0
13368.0,25.56,2,48.17,2.95,21,139.0,12,50.0
13369.0,30.42,1,30.42,30.42,11,114.0,9,0.0
13370.0,86.95,1,86.95,86.95,32,281.0,3,0.0
13374.0,22.125,2,31.25,13.0,15,63.0,10,35.0
13375.0,87.62,1,87.62,87.62,25,184.0,9,0.0
13377.0,90.655,2,99.06,82.25,60,345.0,8,130.0
13380.0,3.95,1,3.95,3.95,3,48.0,3,0.0
13382.0,36.51,3,58.27,25.48,49,203.0,7,58.5
13384.0,51.7225,4,94.66,1.45,68,291.5,11,36.66666666666666
13386.0,33.07,2,43.5,22.64,24,161.0,10,23.0
13387.0,127.96,1,127.96,127.96,70,122.0,10,0.0
13388.0,89.45,1,89.45,89.45,26,174.0,4,0.0
13392.0,11.57,1,11.57,11.57,8,82.0,1,0.0
13393.0,84.39,2,115.51,53.27,37,176.5,5,72.0
13394.0,46.904,10,97.62,21.61,145,220.5,11,32.333333333333336
13397.0,19.74,5,32.65,3.75,32,63.6,11,76.25
13398.0,58.6,1,58.6,58.6,12,58.0,9,0.0
13399.0,9.55,3,11.1,7.8,8,39.333333333333336,8,105.0
13400.0,45.24,1,45.24,45.24,22,212.0,6,0.0
13402.0,32.11333333333334,3,33.95,29.44,39,188.66666666666663,7,80.0
13403.0,4.2,1,4.2,4.2,2,24.0,11,0.0
13405.0,20.75,2,28.15,13.35,10,49.0,8,88.0
13406.0,11.25,1,11.25,11.25,3,28.0,8,0.0
13410.0,10.673333333333334,3,15.15,8.07,12,78.0,11,25.5
13412.0,91.0,1,91.0,91.0,28,167.0,3,0.0
13413.0,13.742,5,27.0,1.25,34,19.4,10,63.75
13414.0,21.07333333333333,3,37.48,4.19,24,112.0,6,69.0
13415.0,40.2,2,55.4,25.0,17,46.5,3,0.0
13417.0,45.9275,4,107.3,0.85,35,92.5,10,63.0
13421.0,54.41333333333333,6,88.75,9.15,114,156.83333333333334,10,51.4
13423.0,16.83,1,16.83,16.83,11,140.0,7,0.0
13426.0,25.09090909090909,11,46.5,1.06,93,165.8181818181818,12,30.7
13427.0,11.445,2,14.04,8.85,13,85.0,8,62.0
13428.0,58.615,2,113.48,3.75,66,102.5,7,0.0
13431.0,29.041666666666668,6,65.95,6.25,58,103.33333333333331,10,50.6
13432.0,109.065,2,143.33,74.8,95,106.0,6,18.0
13433.0,25.005000000000003,4,57.2,1.25,21,43.5,12,76.66666666666667
13434.0,13.28,3,28.89,4.2,13,84.0,11,135.0
13435.0,38.95,2,55.1,22.8,35,167.0,11,124.0
13438.0,4.65,1,4.65,4.65,1,10.0,10,0.0
13440.0,24.178571428571427,7,127.0,4.95,47,80.85714285714286,12,21.75
13441.0,35.9,1,35.9,35.9,19,202.0,4,0.0
13442.0,43.785,2,52.67,34.9,19,20.5,10,154.0
13444.0,58.345,2,96.67,20.02,48,148.5,11,132.0
13445.0,10.4,1,10.4,10.4,4,68.0,3,0.0
13446.0,35.72,11,105.46,9.75,106,153.72727272727272,11,26.7
13450.0,13.388571428571428,7,26.5,4.65,30,93.71428571428572,11,38.16666666666666
13453.0,50.78,1,50.78,50.78,21,203.0,2,0.0
13454.0,34.19,1,34.19,34.19,23,198.0,8,0.0
13455.0,74.86,3,95.51,45.3,51,157.33333333333334,12,114.0
13457.0,4.19,1,4.19,4.19,3,28.0,1,0.0
13461.0,10.466666666666669,3,13.05,8.7,13,68.66666666666667,10,95.0
13462.0,38.67333333333333,3,52.46,27.12,45,163.66666666666666,12,159.0
13464.0,51.578,5,125.15,7.02,82,196.0,10,50.25
13466.0,17.8675,4,27.09,5.0,31,98.5,10,73.33333333333333
13469.0,6.25,1,6.25,6.25,5,50.0,2,0.0
13472.0,36.775000000000006,2,37.81,35.74,24,155.0,2,3.0
13473.0,30.755000000000003,4,93.92,6.35,30,81.5,12,101.33333333333331
13476.0,35.916666666666664,3,42.85,23.55,30,80.33333333333333,10,89.5
13477.0,32.706,5,104.75,0.85,59,132.0,10,64.25
13478.0,71.402,5,209.65,2.1,101,175.6,8,52.0
13479.0,27.96,2,38.13,17.79,26,181.0,9,12.5
13481.0,58.956,5,78.44,11.75,70,150.6,11,86.66666666666667
13482.0,27.55,1,27.55,27.55,9,71.0,3,0.0
13484.0,49.375,2,77.88,20.87,27,87.5,11,49.0
13485.0,35.355000000000004,8,95.78,2.1,89,128.375,12,33.42857142857143
13487.0,31.385,2,34.07,28.7,16,77.5,12,152.0
13490.0,16.35,1,16.35,16.35,3,16.0,2,0.0
13495.0,31.08,5,57.21,16.87,40,221.6,12,66.75
13496.0,53.71,1,53.71,53.71,22,221.0,12,0.0
13497.0,28.406,5,35.25,12.94,44,82.8,8,33.0
13500.0,26.87,1,26.87,26.87,16,222.0,3,0.0
13501.0,92.64,2,106.72,78.56,45,270.5,10,143.0
13502.0,16.775,2,26.8,6.75,12,87.0,10,44.0
13503.0,103.4975,4,317.45,1.25,138,209.5,8,74.33333333333333
13506.0,43.015,4,68.61,29.200000000000003,40,156.25,10,54.66666666666666
13508.0,44.09,1,44.09,44.09,13,54.0,7,0.0
13509.0,5.0,1,5.0,5.0,4,48.0,7,0.0
13510.0,80.51599999999999,5,87.35,73.06,103,270.6,11,82.75
13511.0,19.04,1,19.04,19.04,4,59.0,1,0.0
13512.0,12.836666666666666,3,15.95,11.03,18,79.33333333333333,11,98.0
13514.0,11.55,3,22.65,1.25,8,56.0,9,111.0
13515.0,33.855000000000004,2,37.86,29.85,16,53.0,9,136.0
13516.0,40.15,1,40.15,40.15,13,123.0,10,0.0
13519.0,32.04,1,32.04,32.04,11,110.0,9,0.0
13520.0,37.048,5,62.74,10.85,54,233.8,11,66.5
13527.0,117.53000000000002,5,142.03,58.75,144,207.2,10,67.25
13530.0,35.28,1,35.28,35.28,17,236.0,3,0.0
13531.0,40.215,4,64.23,7.49,30,70.25,8,37.0
13537.0,44.9,2,58.8,31.0,33,161.0,10,26.0
13538.0,75.01400000000001,5,152.61,22.7,94,119.8,10,63.75
13539.0,32.875,4,59.56,2.1,39,93.75,10,56.66666666666666
13540.0,42.77333333333333,3,54.92,33.75,21,59.333333333333336,8,94.0
13541.0,14.975,2,24.5,5.45,7,58.5,8,84.0
13543.0,83.845,2,95.89,71.8,34,124.0,3,53.0
13544.0,88.2075,4,127.5,2.55,148,53.5,10,97.0
13545.0,63.28,2,107.15,19.41,51,77.5,11,154.0
13546.0,48.905,2,61.22,36.59,44,111.0,11,12.0
13547.0,109.34,1,109.34,109.34,42,77.0,10,0.0
13549.0,7.3,1,7.3,7.3,8,96.0,11,0.0
13550.0,72.93,1,72.93,72.93,39,330.0,11,0.0
13551.0,6.35,1,6.35,6.35,1,24.0,11,0.0
13552.0,20.919,10,38.05,2.1,78,108.7,9,23.33333333333333
13554.0,77.05285714285715,7,171.49,4.55,134,72.42857142857143,11,43.0
13555.0,61.12375,8,122.25,14.49,152,183.875,11,44.42857142857143
13556.0,9.15,2,10.5,7.8,7,43.0,9,112.0
13557.0,27.296666666666667,9,45.54,4.95,93,163.33333333333334,10,35.75
13561.0,41.636,10,78.26,1.55,115,94.6,10,27.22222222222222
13562.0,89.91600000000001,5,174.05,21.8,60,159.4,6,41.5
13565.0,50.83,1,50.83,50.83,22,88.0,10,0.0
13566.0,104.56666666666668,3,117.04,94.73,156,219.0,10,133.0
13569.0,96.78000000000002,3,123.89,63.92,102,77.0,11,68.0
13573.0,27.4025,4,65.35,13.51,44,46.75,12,26.0
13576.0,32.368,10,70.94,8.7,81,94.0,12,37.0
13577.0,52.99,4,85.92,7.8,44,140.25,11,72.0
13578.0,16.240000000000002,1,16.240000000000002,16.240000000000002,7,31.0,10,0.0
13579.0,43.73,4,54.42,32.300000000000004,55,121.0,10,77.66666666666667
13580.0,6.199999999999999,1,6.199999999999999,6.199999999999999,4,44.0,10,0.0
13581.0,48.39,1,48.39,48.39,23,89.0,10,0.0
13584.0,46.41,2,92.17,0.65,53,111.5,7,177.0
13585.0,15.55,2,16.09,15.01,17,181.5,10,100.0
13586.0,51.29,1,51.29,51.29,17,34.0,6,0.0
13587.0,15.3,3,25.7,2.95,16,61.333333333333336,9,107.0
13589.0,17.02,2,18.89,15.15,8,28.0,9,67.0
13591.0,21.876666666666665,3,31.48,6.25,31,110.66666666666669,9,84.0
13593.0,81.43111111111111,9,133.02,5.95,151,144.22222222222223,11,35.875
13594.0,15.45,1,15.45,15.45,5,33.0,11,0.0
13595.0,127.02,3,264.69,49.61,109,112.0,11,124.5
13597.0,18.85,2,36.05,1.65,16,97.5,4,59.0
13598.0,32.3575,4,42.13,24.0,44,69.5,9,80.0
13599.0,23.950000000000003,9,49.86,4.55,70,149.66666666666666,11,30.75
13600.0,39.19,1,39.19,39.19,18,124.0,3,0.0
13601.0,104.125,2,135.98,72.27,74,129.0,12,35.0
13602.0,39.89,3,46.67,27.450000000000003,29,78.33333333333333,11,89.5
13604.0,28.76,1,28.76,28.76,12,120.0,2,0.0
13607.0,88.84,1,88.84,88.84,23,176.0,2,0.0
13608.0,68.55,1,68.55,68.55,30,108.0,6,0.0
13609.0,8.05,1,8.05,8.05,2,11.0,4,0.0
13610.0,67.96714285714286,7,115.95,25.12,146,51.285714285714285,11,49.16666666666666
13611.0,49.84285714285715,7,95.01,32.75,113,156.42857142857142,12,44.333333333333336
13613.0,38.93,5,98.45,4.25,47,87.6,9,52.0
13614.0,63.295,2,72.75,53.84,52,116.0,11,158.0
13616.0,27.5,2,33.5,21.5,27,83.5,5,123.0
13617.0,29.892,5,43.36,6.55,26,55.2,10,73.0
13619.0,48.52,2,53.05,43.99,34,37.0,6,103.0
13620.0,11.27,1,11.27,11.27,4,26.0,6,0.0
13622.0,81.89,1,81.89,81.89,28,304.0,12,0.0
13623.0,77.2,4,130.25,46.6,97,106.5,11,102.33333333333331
13624.0,40.74,1,40.74,40.74,15,115.0,11,0.0
13625.0,57.01,1,57.01,57.01,16,136.0,4,0.0
13626.0,63.79,1,63.79,63.79,20,176.0,11,0.0
13627.0,44.21666666666667,3,54.21,38.25,53,184.0,12,65.5
13628.0,66.17,1,66.17,66.17,16,106.0,1,0.0
13632.0,75.59666666666668,3,85.93,65.47,59,197.3333333333333,12,77.0
13634.0,74.111,10,119.37,41.94,140,129.2,12,36.22222222222222
13639.0,36.47,1,36.47,36.47,19,197.0,9,0.0
13640.0,11.25,1,11.25,11.25,3,72.0,7,0.0
13641.0,12.75,1,12.75,12.75,6,59.0,9,0.0
13642.0,31.680000000000003,3,73.04,1.65,39,26.0,3,0.0
13643.0,26.97666666666667,6,50.5,2.95,44,85.16666666666667,11,46.2
13646.0,96.875,2,189.85,3.9,52,36.0,5,0.0
13647.0,60.38666666666666,3,64.56,56.4,44,174.0,5,52.0
13648.0,34.29,7,64.33,1.65,81,107.57142857142856,10,33.333333333333336
13649.0,48.41,5,109.12,17.650000000000002,80,129.6,8,12.75
13650.0,45.345,4,76.03,7.65,56,185.5,11,109.0
13651.0,8.35,1,8.35,8.35,3,21.0,11,0.0
13652.0,77.77,3,108.59,54.47,88,298.3333333333333,7,67.5
13653.0,25.05,1,25.05,25.05,9,72.0,9,0.0
13655.0,37.25,4,59.39,6.25,49,137.75,11,72.33333333333333
13656.0,36.68,2,48.11,25.25,33,166.0,7,96.0
13658.0,117.755,4,167.34,64.6,81,242.5,11,75.66666666666667
13659.0,38.792,10,76.14,1.25,115,148.2,11,33.333333333333336
13660.0,126.62,1,126.62,126.62,33,129.0,4,0.0
13661.0,56.02,1,56.02,56.02,16,116.0,4,0.0
13662.0,25.22375,8,48.31,1.65,63,76.25,11,39.0
13663.0,56.2575,4,114.95,8.9,66,160.5,11,88.66666666666667
13665.0,61.580000000000005,3,77.16,32.83,82,320.6666666666667,11,59.0
13666.0,9.75,1,9.75,9.75,5,11.0,10,0.0
13669.0,2.5,1,2.5,2.5,2,36.0,10,0.0
13671.0,123.65,1,123.65,123.65,61,95.0,10,0.0
13674.0,30.09,1,30.09,30.09,11,96.0,3,0.0
13676.0,17.925,2,29.25,6.6000000000000005,11,29.5,6,80.0
13677.0,105.085,2,105.71,104.46,87,97.0,10,58.0
13679.0,36.985,2,46.97,27.0,24,34.0,4,42.0
13683.0,16.45,1,16.45,16.45,9,144.0,8,0.0
13684.0,56.04333333333333,3,77.83,41.06,56,64.33333333333333,11,115.5
13688.0,19.05,1,19.05,19.05,3,30.0,3,0.0
13689.0,1.95,1,1.95,1.95,1,10.0,9,0.0
13691.0,113.61,1,113.61,113.61,54,145.0,8,0.0
13692.0,39.89,2,44.33,35.45,38,313.5,10,12.0
13693.0,29.92833333333333,6,58.25,9.3,46,92.5,12,64.2
13695.0,4.5,1,4.5,4.5,4,60.0,11,0.0
13696.0,19.883333333333333,3,30.6,12.65,17,94.66666666666669,11,94.5
13698.0,45.13,2,67.21,23.05,29,94.5,4,85.0
13699.0,66.36,1,66.36,66.36,18,142.0,7,0.0
13700.0,20.863333333333333,3,35.22,13.12,37,111.66666666666669,10,54.0
13701.0,20.45,1,20.45,20.45,9,80.0,9,0.0
13702.0,11.89,1,11.89,11.89,5,74.0,9,0.0
13703.0,99.51,1,99.51,99.51,33,113.0,10,0.0
13705.0,25.14,5,45.95,15.52,42,122.6,9,63.5
13706.0,49.39,1,49.39,49.39,13,105.0,3,0.0
13707.0,65.24666666666667,3,124.09,5.85,85,335.6666666666667,6,5.5
13709.0,44.816,5,63.120000000000005,7.9,60,114.0,11,53.75
13711.0,40.38333333333333,6,85.31,13.29,61,81.16666666666667,10,57.6
13712.0,53.77,1,53.77,53.77,15,113.0,8,0.0
13713.0,63.803333333333335,3,79.69,42.05,69,93.33333333333331,10,87.5
13714.0,72.6,1,72.6,72.6,27,46.0,8,0.0
13717.0,39.605,2,40.61,38.6,20,68.5,11,91.0
13719.0,80.41833333333334,6,177.6,15.25,142,156.0,11,61.8
13721.0,15.8,1,15.8,15.8,14,196.0,9,0.0
13722.0,34.6,7,99.16,8.4,70,155.71428571428572,10,37.66666666666666
13723.0,27.03,5,54.2,2.95,40,71.0,12,49.25
13724.0,90.18,1,90.18,90.18,39,130.0,12,0.0
13727.0,35.172000000000004,5,89.25,4.25,42,30.6,7,32.0
13728.0,46.236666666666665,9,66.5,33.22,52,84.88888888888889,11,34.125
13729.0,21.09,3,40.8,2.55,29,116.33333333333331,9,124.5
13733.0,28.44,1,28.44,28.44,16,207.0,10,0.0
13734.0,25.965,2,33.65,18.28,22,56.5,9,50.0
13739.0,10.05,1,10.05,10.05,3,22.0,6,0.0
13740.0,38.89333333333334,3,40.91,37.07,43,151.33333333333334,12,68.0
13746.0,18.42,1,18.42,18.42,8,82.0,10,0.0
13747.0,3.55,1,3.55,3.55,3,48.0,11,0.0
13748.0,10.923333333333334,3,20.67,3.95,15,117.66666666666669,11,128.0
13750.0,32.2175,4,55.7,4.24,30,82.0,10,97.0
13752.0,42.3,1,42.3,42.3,14,119.0,6,0.0
13753.0,25.805,2,28.61,23.0,26,201.0,4,53.0
13754.0,11.4,1,11.4,11.4,7,96.0,9,0.0
13756.0,45.373000000000005,10,117.12,18.1,94,151.6,12,36.66666666666666
13757.0,15.02,1,15.02,15.02,7,42.0,3,0.0
13758.0,38.855714285714285,7,102.94,7.199999999999999,101,196.28571428571428,11,53.333333333333336
13760.0,44.406666666666666,3,64.8,31.47,48,127.66666666666669,10,94.5
13761.0,29.9325,4,42.1,18.35,48,106.0,7,51.333333333333336
13763.0,12.7,1,12.7,12.7,4,42.0,9,0.0
13764.0,110.90666666666668,3,150.85,50.03,133,329.6666666666667,7,22.5
13765.0,37.281,1,37.281,37.281,13,101.0,2,0.0
13766.0,35.26,1,35.26,35.26,16,137.0,1,0.0
13769.0,39.751,10,71.6,4.95,75,96.2,10,27.55555555555556
13770.0,91.12,1,91.12,91.12,36,138.0,9,0.0
13771.0,39.33,5,70.14,13.8,71,231.6,8,40.5
13773.0,25.06,2,31.47,18.65,19,87.0,8,174.0
13778.0,37.25666666666667,3,69.98,11.5,26,85.66666666666667,6,23.5
13779.0,74.75,1,74.75,74.75,24,48.0,12,0.0
13780.0,103.31,1,103.31,103.31,35,161.0,10,0.0
13781.0,66.55,1,66.55,66.55,21,129.0,4,0.0
13782.0,47.26666666666667,6,78.39,11.85,85,38.16666666666666,12,65.2
13784.0,4.083333333333333,3,5.1,2.95,4,21.33333333333333,9,129.5
13785.0,25.405,4,59.13,1.65,21,34.75,7,20.666666666666668
13786.0,31.414,5,79.01,10.7,67,180.2,11,62.75
13787.0,30.322000000000003,5,55.31,17.35,51,123.0,10,67.75
13788.0,3.75,1,3.75,3.75,1,1.0,7,0.0
13789.0,18.64,1,18.64,18.64,18,258.0,11,0.0
13792.0,14.8,1,14.8,14.8,7,56.0,10,0.0
13793.0,13.55,1,13.55,13.55,7,52.0,3,0.0
13794.0,24.04,1,24.04,24.04,8,61.0,11,0.0
13795.0,11.466666666666669,3,16.35,8.4,17,79.66666666666667,12,67.5
13796.0,39.6,1,39.6,39.6,21,217.0,7,0.0
13797.0,58.91666666666666,3,70.24,45.22,60,183.3333333333333,9,119.0
13799.0,23.72428571428572,7,44.04,6.75,38,93.14285714285714,11,30.83333333333333
13800.0,32.47,1,32.47,32.47,16,174.0,5,0.0
13803.0,63.255,2,76.29,50.22,54,280.0,4,10.0
13804.0,41.12,2,80.99,1.25,32,167.5,9,1.0
13807.0,33.925,2,36.05,31.8,13,33.5,7,59.0
13809.0,31.475,2,41.1,21.85,12,30.0,10,155.0
13813.0,41.1,3,47.25,35.26,39,152.33333333333334,10,84.5
13814.0,41.55,1,41.55,41.55,17,268.0,6,0.0
13817.0,15.2,1,15.2,15.2,8,62.0,12,0.0
13818.0,6.72,1,6.72,6.72,5,60.0,6,0.0
13819.0,33.65,1,33.65,33.65,17,212.0,8,0.0
13820.0,72.53,3,94.45,49.65,65,94.0,10,131.0
13821.0,111.125,4,147.79,27.0,128,80.0,11,100.0
13823.0,69.9425,4,83.16,56.88,64,187.5,11,68.66666666666667
13824.0,21.812857142857144,7,57.8,1.65,32,73.14285714285714,12,36.333333333333336
13825.0,44.69,1,44.69,44.69,18,78.0,3,0.0
13830.0,32.300000000000004,1,32.300000000000004,32.300000000000004,8,44.0,7,0.0
13831.0,26.65,7,55.64,2.9,43,43.0,10,45.0
13832.0,107.18,1,107.18,107.18,45,203.0,10,0.0
13833.0,42.54,1,42.54,42.54,14,120.0,10,0.0
13834.0,21.15,2,35.6,6.7,9,24.0,12,125.0
13835.0,9.85,3,11.5,8.85,10,22.666666666666668,8,68.0
13836.0,28.770000000000003,2,33.45,24.09,23,113.5,10,163.0
13839.0,39.45,1,39.45,39.45,7,25.0,10,0.0
13840.0,97.08,1,97.08,97.08,38,350.0,10,0.0
13842.0,32.128,10,65.43,7.779999999999999,93,103.9,10,27.33333333333333
13843.0,40.65,1,40.65,40.65,15,139.0,11,0.0
13849.0,88.98,3,125.8,67.66,88,262.0,7,91.0
13851.0,35.4,4,49.25,16.15,41,177.0,11,25.0
13852.0,41.15,1,41.15,41.15,11,85.0,8,0.0
13855.0,35.425,2,68.75,2.1,30,125.5,7,96.0
13856.0,14.52,7,28.89,4.32,23,29.571428571428573,6,22.83333333333333
13857.0,40.77666666666666,6,64.06,0.95,97,110.83333333333331,11,35.6
13859.0,16.5,1,16.5,16.5,4,21.0,6,0.0
13861.0,13.495,2,15.74,11.25,18,110.0,6,17.0
13862.0,42.57,1,42.57,42.57,21,239.0,11,0.0
13863.0,44.68,3,54.99,30.65,34,103.66666666666669,8,64.0
13870.0,23.67142857142857,7,49.67,1.95,75,204.0,11,31.83333333333333
13871.0,30.55666666666667,3,34.27,28.05,24,103.33333333333331,8,65.5
13872.0,71.7,2,74.33,69.07000000000001,37,126.5,6,99.0
13873.0,15.2,5,19.8,10.9,26,46.4,11,65.75
13874.0,21.675714285714285,7,45.51,8.6,39,84.85714285714286,12,43.0
13875.0,36.60875,8,50.41,24.77,99,200.25,11,33.857142857142854
13878.0,58.0,3,127.35,18.0,46,108.0,10,87.5
13879.0,71.86,1,71.86,71.86,24,202.0,4,0.0
13880.0,23.766,5,40.65,11.52,48,148.2,10,38.5
13883.0,42.69888888888889,9,82.87,23.95,118,194.5555555555556,9,32.5
13884.0,66.324,5,111.22,3.75,79,88.2,11,35.0
13888.0,64.188,5,107.7,3.3,77,95.8,10,88.33333333333333
13889.0,37.104,5,58.35,16.2,50,166.6,11,76.0
13890.0,38.365,4,62.04,27.95,42,140.5,12,96.0
13891.0,60.48333333333333,3,114.05,9.15,91,155.66666666666666,11,87.0
13892.0,2.1,1,2.1,2.1,1,6.0,5,0.0
13895.0,32.95,1,32.95,32.95,19,211.0,12,0.0
13896.0,42.65,1,42.65,42.65,19,139.0,3,0.0
13900.0,38.73,3,54.99,24.65,44,142.66666666666666,11,117.5
13901.0,36.301,10,86.62,1.65,126,123.1,12,32.666666666666664
13903.0,31.8,1,31.8,31.8,10,103.0,4,0.0
13907.0,8.45,1,8.45,8.45,4,68.0,1,0.0
13911.0,13.30090909090909,11,31.5,0.85,60,69.54545454545455,11,32.6
13912.0,34.65,1,34.65,34.65,7,29.0,12,0.0
13913.0,1.69,1,1.69,1.69,1,8.0,7,0.0
13915.0,5.9,1,5.9,5.9,2,24.0,10,0.0
13916.0,46.5425,4,61.05,26.59,64,156.25,6,44.66666666666666
13919.0,38.525000000000006,2,51.2,25.85,38,260.5,11,146.0
13920.0,34.9075,4,73.07000000000001,3.8,57,204.5,9,52.0
13921.0,35.666666666666664,3,41.25,27.200000000000003,25,57.333333333333336,12,151.0
13922.0,21.9,3,27.0,11.8,25,112.33333333333331,12,58.0
13927.0,52.35,1,52.35,52.35,18,153.0,9,0.0
13929.0,9.345714285714283,7,25.6,0.19,29,71.57142857142857,10,48.0
13931.0,42.54833333333334,6,127.9,2.1,96,207.0,12,52.0
13935.0,48.55,3,86.86,18.14,40,192.0,4,28.0
13936.0,30.28,2,43.41,17.15,29,164.5,11,32.0
13939.0,32.4625,4,56.15,18.2,46,129.75,6,26.666666666666668
13941.0,10.1,7,16.5,4.25,12,58.0,10,45.0
13943.0,32.08,1,32.08,32.08,12,90.0,11,0.0
13944.0,63.47,1,63.47,63.47,34,117.0,2,0.0
13945.0,59.275,2,68.3,50.25,44,201.5,10,55.0
13948.0,15.313333333333333,3,20.55,11.85,16,61.0,12,172.5
13952.0,51.761,10,92.62,0.38,130,209.3,11,31.0
13955.0,98.86,1,98.86,98.86,45,62.0,11,0.0
13957.0,35.35,3,40.35,28.77,17,49.66666666666666,10,120.5
13958.0,76.765,6,212.18,0.42,132,236.66666666666663,11,42.2
13959.0,42.9975,4,92.53,21.29,56,93.25,12,71.66666666666667
13961.0,31.3,1,31.3,31.3,16,185.0,12,0.0
13962.0,37.6,1,37.6,37.6,10,70.0,9,0.0
13965.0,14.933333333333335,3,27.6,2.1,19,98.0,8,55.5
13966.0,33.2,1,33.2,33.2,19,184.0,9,0.0
