Customer ID,TotItem,avgSpent,Nsessions,TotSpent,Max,Min,DistinctItem
15615.0,585,32.64,3,97.92,48.7,0.85,32
15623.0,86,30.1,1,30.1,30.1,30.1,9
15628.0,198,36.7,1,36.7,36.7,36.7,17
15633.0,87,20.490000000000002,1,20.490000000000002,20.490000000000002,20.490000000000002,7
15637.0,112,12.95,1,12.95,12.95,12.95,8
15640.0,220,52.04,1,52.04,52.04,52.04,16
15641.0,518,30.04,2,60.08,38.63,21.45,33
15658.0,93,73.0,1,73.0,73.0,73.0,17
15662.0,67,10.18,1,10.18,10.18,10.18,4
15672.0,9,7.9,1,7.9,7.9,7.9,2
15674.0,132,61.4,1,61.4,61.4,61.4,19
15680.0,268,27.38,1,27.38,27.38,27.38,19
15684.0,66,16.3,1,16.3,16.3,16.3,6
15691.0,56,14.75,1,14.75,14.75,14.75,5
15694.0,27,10.850000000000001,1,10.850000000000001,10.850000000000001,10.850000000000001,3
15712.0,60,34.85,1,34.85,34.85,34.85,9
15713.0,207,33.17,1,33.17,33.17,33.17,17
15716.0,67,83.12,1,83.12,83.12,83.12,26
15719.0,307,114.995,2,229.99,147.15,82.84,68
15738.0,87,14.99,1,14.99,14.99,14.99,9
15750.0,261,85.275,2,170.55,104.75,65.8,62
15751.0,150,47.57333333333333,3,142.72,70.55,4.25,28
15755.0,158,47.35,1,47.35,47.35,47.35,18
15759.0,15,13.850000000000001,1,13.850000000000001,13.850000000000001,13.850000000000001,3
15768.0,664,119.944,5,599.72,167.31,63.35,159
15785.0,212,8.98,1,8.98,8.98,8.98,10
15793.0,18,11.9,1,11.9,11.9,11.9,2
15794.0,140,43.5,1,43.5,43.5,43.5,12
15805.0,102,62.8,1,62.8,62.8,62.8,12
15808.0,469,88.52,2,177.04,108.24,68.8,48
15812.0,128,68.52,1,68.52,68.52,68.52,30
15822.0,180,27.12,1,27.12,27.12,27.12,12
15823.0,1498,190.29999999999998,2,380.6,377.65,2.95,136
15833.0,24,19.35,1,19.35,19.35,19.35,5
15841.0,87,4.75,2,9.5,4.85,4.65,4
15850.0,40,81.75,1,81.75,81.75,81.75,30
15854.0,64,36.25,1,36.25,36.25,36.25,7
15856.0,592,30.725,4,122.9,59.95,17.65,25
15858.0,107,47.47,2,94.94,92.84,2.1,26
15860.0,117,64.23,2,128.46,81.85000000000001,46.61,39
15862.0,287,83.33666666666666,3,250.01,86.29,81.1,101
15863.0,44,111.55,1,111.55,111.55,111.55,38
15867.0,259,150.54,1,150.54,150.54,150.54,53
15878.0,70,66.28,1,66.28,66.28,66.28,28
15879.0,75,77.2,1,77.2,77.2,77.2,30
15882.0,73,32.12,1,32.12,32.12,32.12,12
15884.0,72,23.35,1,23.35,23.35,23.35,11
15889.0,186,111.87,2,223.74,173.55,50.19,81
15898.0,139,185.59,1,185.59,185.59,185.59,50
15911.0,360,97.51333333333334,3,292.54,140.93,73.06,82
15912.0,206,34.39333333333334,3,103.18,50.36,4.25,37
15916.0,108,124.14,1,124.14,124.14,124.14,36
15917.0,181,66.35333333333334,3,199.06,116.89,36.05,94
15920.0,65,37.21,1,37.21,37.21,37.21,16
15924.0,30,43.3,1,43.3,43.3,43.3,12
15944.0,64,24.8,1,24.8,24.8,24.8,6
15945.0,37,19.22,1,19.22,19.22,19.22,8
15953.0,68,8.86,1,8.86,8.86,8.86,5
15967.0,46,78.61,1,78.61,78.61,78.61,28
15971.0,12,4.95,1,4.95,4.95,4.95,1
15983.0,436,71.74666666666667,3,215.24,74.94,69.41,61
15984.0,498,33.33,3,99.99,38.33,28.869999999999997,38
15989.0,52,81.26,1,81.26,81.26,81.26,33
15998.0,521,213.615,2,427.23,252.73,174.5,142
15999.0,24,0.85,1,0.85,0.85,0.85,1
16003.0,120,53.44,1,53.44,53.44,53.44,16
16011.0,285,67.14666666666666,3,201.44,97.0,29.04,50
16018.0,81,29.23,1,29.23,29.23,29.23,18
16019.0,97,20.674999999999997,2,41.35,32.4,8.95,11
16064.0,55,45.96,1,45.96,45.96,45.96,17
16086.0,207,55.89,1,55.89,55.89,55.89,24
16098.0,75,6.8,1,6.8,6.8,6.8,4
16104.0,341,91.37666666666667,3,274.13,156.6,1.55,77
16119.0,74,13.39,1,13.39,13.39,13.39,7
16124.0,220,50.85,1,50.85,50.85,50.85,18
16125.0,260,139.95,1,139.95,139.95,139.95,60
16126.0,102,16.55,1,16.55,16.55,16.55,8
16127.0,67,85.47,1,85.47,85.47,85.47,34
16131.0,599,108.93,1,108.93,108.93,108.93,43
16139.0,221,30.945,2,61.89,42.74,19.150000000000002,21
16143.0,147,45.85,1,45.85,45.85,45.85,16
16150.0,78,36.45,1,36.45,36.45,36.45,12
16156.0,98,29.400000000000002,1,29.400000000000002,29.400000000000002,29.400000000000002,9
16158.0,64,21.5,2,43.0,27.5,15.5,12
16159.0,118,42.85,1,42.85,42.85,42.85,11
16163.0,280,61.575,2,123.15,116.10000000000001,7.050000000000001,34
16167.0,113,53.15,1,53.15,53.15,53.15,13
16168.0,30,3.075,2,6.15,4.2,1.95,3
16186.0,226,53.02,1,53.02,53.02,53.02,20
16190.0,124,34.74,1,34.74,34.74,34.74,12
16191.0,108,7.5,1,7.5,7.5,7.5,6
16192.0,116,12.75,1,12.75,12.75,12.75,8
16195.0,123,53.300000000000004,1,53.300000000000004,53.300000000000004,53.300000000000004,16
16197.0,58,10.95,1,10.95,10.95,10.95,4
16200.0,1057,140.77666666666667,3,422.33,264.86,29.81,138
16202.0,293,46.84,2,93.68,55.4,38.28,29
16204.0,104,20.759999999999998,1,20.759999999999998,20.759999999999998,20.759999999999998,11
16210.0,89,16.71666666666667,3,50.15,24.85,5.95,11
16222.0,133,79.7,1,79.7,79.7,79.7,20
16233.0,94,36.65,1,36.65,36.65,36.65,13
16253.0,231,25.02,1,25.02,25.02,25.02,13
16277.0,24,48.64,1,48.64,48.64,48.64,15
16280.0,99,50.95,1,50.95,50.95,50.95,15
16282.0,72,29.75,1,29.75,29.75,29.75,7
16293.0,96,48.77,1,48.77,48.77,48.77,15
16296.0,156,46.55,1,46.55,46.55,46.55,18
16301.0,41,19.94,1,19.94,19.94,19.94,6
16321.0,100,20.2,1,20.2,20.2,20.2,9
16325.0,231,17.89,2,35.78,18.54,17.240000000000002,20
16327.0,412,223.87,1,223.87,223.87,223.87,96
16329.0,114,65.84,1,65.84,65.84,65.84,28
16335.0,250,147.735,2,295.47,150.91,144.56,79
16351.0,248,28.674999999999997,2,57.35,30.2,27.15,24
16353.0,58,10.55,1,10.55,10.55,10.55,3
16365.0,80,19.0,1,19.0,19.0,19.0,9
16366.0,95,49.55,1,49.55,49.55,49.55,15
16393.0,199,217.65,1,217.65,217.65,217.65,107
16395.0,167,50.54,2,101.08,100.23,0.85,48
16400.0,196,86.92,1,86.92,86.92,86.92,34
16409.0,249,168.04,1,168.04,168.04,168.04,78
16410.0,12,2.1,1,2.1,2.1,2.1,1
16436.0,105,20.724999999999998,2,41.45,38.9,2.55,15
16439.0,70,32.1,1,32.1,32.1,32.1,8
16442.0,59,89.75,1,89.75,89.75,89.75,35
16451.0,201,41.35,1,41.35,41.35,41.35,22
16459.0,23,12.55,1,12.55,12.55,12.55,4
16470.0,56,72.91,1,72.91,72.91,72.91,26
16485.0,196,70.52,1,70.52,70.52,70.52,26
16497.0,107,55.25,1,55.25,55.25,55.25,15
16525.0,141,8.6175,4,34.47,12.850000000000001,2.95,11
16541.0,139,94.44,1,94.44,94.44,94.44,34
16550.0,503,84.745,2,169.49,98.25,71.24,59
16551.0,136,19.25,1,19.25,19.25,19.25,9
16554.0,187,62.54,1,62.54,62.54,62.54,19
16556.0,318,42.61,2,85.22,57.08,28.14,31
16558.0,71,20.200000000000003,1,20.200000000000003,20.200000000000003,20.200000000000003,7
16560.0,447,76.36000000000001,2,152.72,77.32000000000001,75.4,48
16563.0,157,17.53,1,17.53,17.53,17.53,8
16569.0,83,27.8,1,27.8,27.8,27.8,7
16592.0,133,39.55,1,39.55,39.55,39.55,15
16593.0,24,0.42,1,0.42,0.42,0.42,1
16596.0,27,24.2,1,24.2,24.2,24.2,6
16600.0,137,29.95,1,29.95,29.95,29.95,14
16612.0,293,42.839999999999996,1,42.839999999999996,42.839999999999996,42.839999999999996,22
16620.0,538,94.92,1,94.92,94.92,94.92,48
16645.0,117,33.34,1,33.34,33.34,33.34,14
16656.0,66,20.95,1,20.95,20.95,20.95,5
16661.0,18,5.95,1,5.95,5.95,5.95,1
16670.0,331,148.22,1,148.22,148.22,148.22,45
16686.0,77,49.46,2,98.92,61.4,37.52,33
16694.0,25,10.05,1,10.05,10.05,10.05,2
16699.0,100,22.77,1,22.77,22.77,22.77,13
16700.0,241,28.315,2,56.63,52.38,4.25,25
16701.0,148,13.275,2,26.55,14.350000000000001,12.2,9
16702.0,161,60.96,1,60.96,60.96,60.96,25
16705.0,436,98.35,1,98.35,98.35,98.35,25
16709.0,319,101.13,1,101.13,101.13,101.13,29
16710.0,662,84.42333333333333,3,253.27,117.83,36.58,128
16711.0,36,11.4,1,11.4,11.4,11.4,2
16713.0,366,116.03333333333335,3,348.1,195.84,6.75,83
16717.0,215,55.82,1,55.82,55.82,55.82,24
16718.0,335,43.65,1,43.65,43.65,43.65,27
16719.0,168,85.5,1,85.5,85.5,85.5,27
16720.0,81,105.48,1,105.48,105.48,105.48,43
16722.0,161,26.1,1,26.1,26.1,26.1,12
16723.0,145,152.93,1,152.93,152.93,152.93,46
16725.0,148,153.5,1,153.5,153.5,153.5,56
16732.0,397,119.16,1,119.16,119.16,119.16,44
16735.0,180,23.95,1,23.95,23.95,23.95,10
16736.0,508,142.82999999999998,2,285.66,220.26,65.4,76
16742.0,3,14.15,1,14.15,14.15,14.15,3
16746.0,282,14.826666666666666,3,44.48,23.95,6.8999999999999995,19
16748.0,50,9.75,1,9.75,9.75,9.75,5
16749.0,198,46.29,1,46.29,46.29,46.29,14
16755.0,138,70.07000000000001,1,70.07000000000001,70.07000000000001,70.07000000000001,36
16763.0,171,54.300000000000004,1,54.300000000000004,54.300000000000004,54.300000000000004,20
16768.0,84,31.580000000000002,1,31.580000000000002,31.580000000000002,31.580000000000002,16
16769.0,111,60.120000000000005,2,120.24000000000001,100.34,19.9,30
16771.0,42,29.450000000000003,1,29.450000000000003,29.450000000000003,29.450000000000003,7
16772.0,25,36.3,1,36.3,36.3,36.3,6
16773.0,45,74.72,1,74.72,74.72,74.72,21
16779.0,1960,62.914,5,314.57,88.92,43.9,84
16782.0,64,127.25,1,127.25,127.25,127.25,46
16791.0,104,137.73,1,137.73,137.73,137.73,41
16797.0,126,79.26,1,79.26,79.26,79.26,43
16798.0,40,139.95000000000002,1,139.95000000000002,139.95000000000002,139.95000000000002,34
16802.0,137,49.18,1,49.18,49.18,49.18,20
16805.0,162,175.83,1,175.83,175.83,175.83,65
16823.0,112,35.86,1,35.86,35.86,35.86,19
16830.0,150,29.07,1,29.07,29.07,29.07,13
16843.0,96,13.14,1,13.14,13.14,13.14,4
16858.0,74,54.04,1,54.04,54.04,54.04,13
16883.0,40,33.53,1,33.53,33.53,33.53,11
16887.0,176,74.65,1,74.65,74.65,74.65,33
16891.0,187,142.92000000000002,2,285.84000000000003,203.91,81.93,94
16892.0,18,44.2,1,44.2,44.2,44.2,12
16901.0,36,85.49000000000001,1,85.49000000000001,85.49000000000001,85.49000000000001,19
16905.0,66,61.19,1,61.19,61.19,61.19,17
16908.0,61,78.44,1,78.44,78.44,78.44,20
16912.0,68,52.25,1,52.25,52.25,52.25,9
16918.0,136,78.29,1,78.29,78.29,78.29,42
16933.0,368,142.71,1,142.71,142.71,142.71,66
16940.0,380,110.88,1,110.88,110.88,110.88,51
16945.0,206,16.735,2,33.47,25.35,8.12,18
16952.0,105,69.12,1,69.12,69.12,69.12,30
16964.0,49,13.65,2,27.3,18.8,8.5,6
16985.0,239,42.3,2,84.6,47.050000000000004,37.55,26
16987.0,87,72.63,2,145.26,72.65,72.61,34
17012.0,219,78.82000000000001,1,78.82000000000001,78.82000000000001,78.82000000000001,33
17017.0,84,4.5,1,4.5,4.5,4.5,4
17018.0,120,14.65,1,14.65,14.65,14.65,5
17019.0,101,63.27,1,63.27,63.27,63.27,38
17028.0,103,54.52,1,54.52,54.52,54.52,15
17032.0,395,149.84,1,149.84,149.84,149.84,55
17035.0,36,2.9,1,2.9,2.9,2.9,2
17043.0,163,130.41,1,130.41,130.41,130.41,38
17044.0,120,18.29,1,18.29,18.29,18.29,5
17047.0,160,45.15,1,45.15,45.15,45.15,18
17056.0,26,33.0,1,33.0,33.0,33.0,8
17063.0,128,54.34,1,54.34,54.34,54.34,24
17066.0,93,48.92,1,48.92,48.92,48.92,17
17067.0,130,8.366666666666667,3,25.1,12.4,1.95,7
17069.0,395,51.88,1,51.88,51.88,51.88,33
17075.0,48,56.85,1,56.85,56.85,56.85,13
17076.0,48,4.1899999999999995,1,4.1899999999999995,4.1899999999999995,4.1899999999999995,3
17082.0,468,27.15,2,54.3,50.3,4.0,28
17085.0,256,60.620000000000005,3,181.86,68.31,52.51,52
17087.0,113,38.44,1,38.44,38.44,38.44,12
17091.0,82,46.1,1,46.1,46.1,46.1,12
17095.0,50,36.1,1,36.1,36.1,36.1,10
17103.0,423,53.69,1,53.69,53.69,53.69,31
17115.0,94,76.95,1,76.95,76.95,76.95,14
17127.0,49,20.0,1,20.0,20.0,20.0,6
17150.0,92,38.75,2,77.5,45.0,32.5,19
17151.0,42,22.3,1,22.3,22.3,22.3,4
17155.0,133,24.14,2,48.28,24.240000000000002,24.04,15
17157.0,216,8.0975,4,32.39,12.64,3.81,12
17160.0,653,100.56,1,100.56,100.56,100.56,59
17165.0,114,87.88,1,87.88,87.88,87.88,18
17172.0,186,15.690000000000001,1,15.690000000000001,15.690000000000001,15.690000000000001,11
17178.0,88,109.24000000000001,1,109.24000000000001,109.24000000000001,109.24000000000001,27
17182.0,30,11.9,1,11.9,11.9,11.9,2
17184.0,15,13.8,1,13.8,13.8,13.8,3
17188.0,90,12.280000000000001,1,12.280000000000001,12.280000000000001,12.280000000000001,6
17189.0,246,37.224999999999994,2,74.45,37.9,36.55,35
17191.0,96,104.18,1,104.18,104.18,104.18,31
17209.0,9,10.15,1,10.15,10.15,10.15,3
17211.0,396,75.59,2,151.18,80.42999999999999,70.75,47
17213.0,178,44.2,2,88.4,47.3,41.1,22
17230.0,702,53.72,3,161.16,90.8,21.05,43
17231.0,285,88.225,2,176.45,94.84,81.61,62
17233.0,59,44.24,1,44.24,44.24,44.24,12
17238.0,168,74.85000000000001,3,224.55,97.95,50.15,56
17243.0,1087,62.892222222222216,9,566.03,108.96000000000001,7.5,86
17244.0,41,43.0,1,43.0,43.0,43.0,14
17246.0,34,6.970000000000001,1,6.970000000000001,6.970000000000001,6.970000000000001,4
17251.0,157,52.49,1,52.49,52.49,52.49,19
17268.0,90,15.3,1,15.3,15.3,15.3,8
17270.0,71,21.59,1,21.59,21.59,21.59,10
17271.0,110,107.07000000000001,1,107.07000000000001,107.07000000000001,107.07000000000001,43
17287.0,270,33.7275,4,134.91,64.98,2.55,50
17290.0,3,7.9,1,7.9,7.9,7.9,2
17293.0,120,22.77,2,45.54,35.1,10.44,15
17296.0,157,60.63,1,60.63,60.63,60.63,26
17314.0,72,18.55,1,18.55,18.55,18.55,7
17318.0,58,49.17,1,49.17,49.17,49.17,16
17322.0,85,35.76,1,35.76,35.76,35.76,27
17324.0,88,7.99,1,7.99,7.99,7.99,7
17329.0,240,55.57,3,166.71,86.07000000000001,5.4399999999999995,62
17343.0,89,31.71,1,31.71,31.71,31.71,12
17344.0,134,82.87,1,82.87,82.87,82.87,35
17345.0,155,41.7,1,41.7,41.7,41.7,18
17351.0,25,26.650000000000002,1,26.650000000000002,26.650000000000002,26.650000000000002,7
17364.0,402,131.2,2,262.40000000000003,154.6,107.8,79
17368.0,78,143.75,1,143.75,143.75,143.75,46
17371.0,93,30.87,2,61.74,41.49,20.25,24
17372.0,152,55.03333333333334,3,165.1,76.15,42.0,40
17377.0,704,66.15833333333335,6,396.95,87.29,46.7,102
17400.0,256,241.45,1,241.45,241.45,241.45,69
17402.0,60,25.4,2,50.8,47.05,3.75,19
17406.0,188,33.0,1,33.0,33.0,33.0,18
17409.0,62,34.65,1,34.65,34.65,34.65,7
17411.0,150,54.0,1,54.0,54.0,54.0,19
17412.0,712,35.78666666666667,3,107.36,48.02,25.59,51
17414.0,60,1.4,1,1.4,1.4,1.4,3
17416.0,280,64.35,1,64.35,64.35,64.35,23
17421.0,96,5.45,1,5.45,5.45,5.45,4
17428.0,685,23.642500000000002,4,94.57,49.71,7.55,42
17432.0,68,97.1,1,97.1,97.1,97.1,38
17436.0,30,7.6499999999999995,1,7.6499999999999995,7.6499999999999995,7.6499999999999995,3
17441.0,185,42.65,1,42.65,42.65,42.65,19
17449.0,200,61.42,1,61.42,61.42,61.42,33
17457.0,42,7.26,1,7.26,7.26,7.26,2
17465.0,211,30.015,2,60.03,52.83,7.2,22
17469.0,159,56.24,1,56.24,56.24,56.24,20
17476.0,117,29.740000000000002,1,29.740000000000002,29.740000000000002,29.740000000000002,12
17487.0,36,28.55,1,28.55,28.55,28.55,7
17508.0,434,61.44,1,61.44,61.44,61.44,37
17511.0,560,67.85,2,135.7,112.16,23.54,31
17512.0,327,87.15,1,87.15,87.15,87.15,29
17519.0,229,24.0,1,24.0,24.0,24.0,16
17526.0,123,81.42,1,81.42,81.42,81.42,19
17530.0,116,84.89,1,84.89,84.89,84.89,36
17539.0,175,134.9,1,134.9,134.9,134.9,54
17561.0,75,112.21000000000001,1,112.21000000000001,112.21000000000001,112.21000000000001,46
17572.0,43,7.34,1,7.34,7.34,7.34,4
17576.0,231,64.85,2,129.7,69.46,60.24,41
17581.0,159,13.3625,4,53.45,37.45,0.85,20
17592.0,38,51.55,1,51.55,51.55,51.55,13
17593.0,755,82.09333333333333,3,246.28,128.78,36.3,57
17596.0,254,170.75,1,170.75,170.75,170.75,71
17603.0,120,29.77,1,29.77,29.77,29.77,12
17606.0,42,13.3,1,13.3,13.3,13.3,6
17610.0,471,95.47999999999999,2,190.96,105.16,85.8,64
17611.0,273,237.89000000000001,1,237.89000000000001,237.89000000000001,237.89000000000001,83
17612.0,96,42.55,1,42.55,42.55,42.55,13
17623.0,50,103.45,1,103.45,103.45,103.45,26
17624.0,129,57.77,1,57.77,57.77,57.77,19
17625.0,260,147.99,1,147.99,147.99,147.99,48
17631.0,79,19.375,2,38.75,20.150000000000002,18.6,10
17642.0,214,26.71,1,26.71,26.71,26.71,16
17646.0,153,43.22,1,43.22,43.22,43.22,15
17660.0,88,106.13,1,106.13,106.13,106.13,41
17662.0,92,34.55,1,34.55,34.55,34.55,9
17675.0,220,11.333333333333334,3,34.0,16.35,3.95,9
17677.0,213,15.58,4,62.32,54.550000000000004,0.85,21
17679.0,232,15.07,2,30.14,19.94,10.2,14
17696.0,293,28.44,2,56.88,49.36,7.5200000000000005,23
17700.0,213,135.09,1,135.09,135.09,135.09,36
17707.0,12,0.85,1,0.85,0.85,0.85,1
17716.0,348,41.800000000000004,1,41.800000000000004,41.800000000000004,41.800000000000004,26
17739.0,220,31.52,2,63.04,33.8,29.240000000000002,14
17742.0,25,16.2,1,16.2,16.2,16.2,4
17754.0,180,14.86,1,14.86,14.86,14.86,15
17764.0,69,90.15,1,90.15,90.15,90.15,29
17768.0,234,38.67,1,38.67,38.67,38.67,25
17776.0,138,95.75,1,95.75,95.75,95.75,45
17797.0,88,65.17,1,65.17,65.17,65.17,23
17799.0,124,103.49,1,103.49,103.49,103.49,39
17802.0,257,59.555,2,119.11,116.56,2.55,57
17804.0,91,54.47,1,54.47,54.47,54.47,31
17809.0,46,9.9,2,19.8,13.5,6.3,4
17816.0,22,8.879999999999999,1,8.879999999999999,8.879999999999999,8.879999999999999,7
17818.0,86,81.06,1,81.06,81.06,81.06,42
17819.0,30,5.2,1,5.2,5.2,5.2,2
17825.0,220,18.756666666666664,3,56.27,30.65,4.67,22
17833.0,141,100.42,1,100.42,100.42,100.42,27
17841.0,23408,141.86087591240874,274,38869.88,1699.9,0.0,1990
17848.0,6,11.15,1,11.15,11.15,11.15,3
17850.0,2110,70.752,15,1061.28,73.92,58.57,18
17851.0,551,123.97666666666667,3,371.93,156.46,100.96000000000001,107
17852.0,210,41.34,2,82.68,57.230000000000004,25.450000000000003,33
17853.0,139,83.62,1,83.62,83.62,83.62,23
17854.0,65,40.54,1,40.54,40.54,40.54,15
17858.0,318,42.35,2,84.7,57.95,26.75,27
17860.0,89,66.775,2,133.55,95.9,37.65,45
17861.0,366,46.7,1,46.7,46.7,46.7,33
17865.0,1291,52.826666666666675,6,316.96,116.99000000000001,16.52,100
17866.0,40,14.95,1,14.95,14.95,14.95,4
17867.0,32,21.1,2,42.2,26.15,16.05,15
17873.0,288,9.07,2,18.14,16.04,2.1,14
17880.0,72,17.65,1,17.65,17.65,17.65,7
17884.0,197,41.2025,4,164.81,112.87,10.75,72
17888.0,20,29.3,1,29.3,29.3,29.3,10
17908.0,236,145.34,1,145.34,145.34,145.34,61
17909.0,32,11.65,1,11.65,11.65,11.65,5
17910.0,121,79.15,1,79.15,79.15,79.15,25
17913.0,253,70.20666666666666,3,210.62,135.57,6.75,57
17916.0,11,13.77,1,13.77,13.77,13.77,10
17920.0,738,107.7475,4,430.99,180.49,76.66,120
17927.0,108,30.150000000000002,1,30.150000000000002,30.150000000000002,30.150000000000002,10
17935.0,55,17.45,1,17.45,17.45,17.45,7
17954.0,351,83.73333333333333,3,251.20000000000002,112.02,35.45,79
17958.0,114,60.07,1,60.07,60.07,60.07,25
17961.0,396,32.836666666666666,12,394.04,115.6,1.95,154
17965.0,447,48.06,1,48.06,48.06,48.06,35
17969.0,116,58.9075,4,235.63,76.8,31.6,36
17978.0,90,55.6,1,55.6,55.6,55.6,24
17984.0,185,81.81,1,81.81,81.81,81.81,43
17988.0,78,46.21333333333334,3,138.64000000000001,124.2,1.45,50
17990.0,84,20.45,1,20.45,20.45,20.45,5
17998.0,116,54.545,2,109.09,87.59,21.5,40
18001.0,44,31.8,1,31.8,31.8,31.8,10
18002.0,21,17.77,1,17.77,17.77,17.77,12
18006.0,9,23.8,1,23.8,23.8,23.8,3
18012.0,60,26.89,1,26.89,26.89,26.89,10
18036.0,26,25.650000000000002,1,25.650000000000002,25.650000000000002,25.650000000000002,10
18037.0,2,2.85,2,5.7,3.75,1.95,2
18051.0,118,9.46,2,18.919999999999998,16.37,2.55,8
18061.0,72,12.77,2,25.54,13.84,11.7,6
18065.0,44,21.625,2,43.25,34.8,8.45,10
18071.0,245,38.95,2,77.9,40.75,37.15,20
18077.0,386,21.77333333333333,3,65.32000000000001,23.59,20.02,27
18087.0,176,13.93,4,55.72,26.0,4.97,17
18092.0,210,13.676666666666668,3,41.03,26.080000000000002,3.75,7
18097.0,110,19.84,1,19.84,19.84,19.84,10
18102.0,173,4.89,3,14.67,9.69,0.98,6
18108.0,162,100.85000000000001,1,100.85000000000001,100.85000000000001,100.85000000000001,25
18144.0,187,35.36,1,35.36,35.36,35.36,12
18145.0,198,29.97,1,29.97,29.97,29.97,16
18162.0,224,85.84,1,85.84,85.84,85.84,44
18168.0,258,56.66,2,113.32000000000001,79.64,33.68,45
18172.0,106,20.85,1,20.85,20.85,20.85,7
18177.0,120,11.7,1,11.7,11.7,11.7,6
18181.0,115,164.22,1,164.22,164.22,164.22,58
18186.0,62,12.4,1,12.4,12.4,12.4,6
18190.0,240,19.93,1,19.93,19.93,19.93,16
18201.0,182,70.64,1,70.64,70.64,70.64,22
18203.0,17,32.34,1,32.34,32.34,32.34,10
18219.0,100,16.91,1,16.91,16.91,16.91,10
18220.0,18,21.35,1,21.35,21.35,21.35,5
18223.0,526,67.105,2,134.21,83.19,51.02,38
18225.0,10,5.95,1,5.95,5.95,5.95,1
18229.0,48,13.55,1,13.55,13.55,13.55,3
18251.0,24,3.75,1,3.75,3.75,3.75,1
18252.0,226,16.2,2,32.4,26.0,6.4,14
18259.0,60,16.6,1,16.6,16.6,16.6,4
18260.0,38,10.49,1,10.49,10.49,10.49,5
18268.0,142,37.17,1,37.17,37.17,37.17,12
18271.0,44,26.55,1,26.55,26.55,26.55,8
18275.0,128,20.65,1,20.65,20.65,20.65,7
18276.0,192,24.700000000000003,1,24.700000000000003,24.700000000000003,24.700000000000003,15
18286.0,108,50.0,1,50.0,50.0,50.0,14
