Customer ID,avgSpent,Nsessions,Max,Min,DistinctItem,avgItemSession,MaxSessionsMonth,MeanTimeGap
13769.0,38.61333333333333,9,65.16,2.1,65,98.77777777777776,9,29.25
13771.0,71.1975,4,96.0,50.99,107,307.5,6,5.666666666666667
13772.0,122.32,3,156.04,81.74,135,177.66666666666666,6,31.5
13774.0,57.45,1,57.45,57.45,21,191.0,9,0.0
13777.0,11.627777777777778,18,24.33,3.39,31,74.77777777777777,11,18.058823529411764
13778.0,29.7,1,29.7,29.7,9,70.0,8,0.0
13780.0,59.895,2,101.76,18.03,53,80.0,6,130.0
13781.0,54.77,1,54.77,54.77,15,27.0,3,0.0
13782.0,51.120000000000005,6,83.98,25.880000000000003,87,54.0,11,63.0
13784.0,2.798,5,3.8,2.2,5,27.6,11,60.75
13787.0,36.4,1,36.4,36.4,14,133.0,9,0.0
13790.0,32.01,1,32.01,32.01,37,424.0,5,0.0
13792.0,16.8,2,21.8,11.8,12,45.5,4,44.0
13798.0,8.905652173913044,23,31.84,0.39,24,18.39130434782609,12,14.409090909090908
13799.0,31.59,2,36.78,26.4,30,199.0,8,178.0
13800.0,58.38,1,58.38,58.38,31,325.0,3,0.0
13801.0,47.6,1,47.6,47.6,19,162.0,4,0.0
13802.0,25.83333333333333,3,36.31,7.6,32,177.33333333333334,7,101.5
13803.0,49.69,1,49.69,49.69,17,121.0,3,0.0
13804.0,44.925714285714285,7,81.93,11.990000000000002,111,169.71428571428572,9,35.166666666666664
13806.0,39.58,1,39.58,39.58,9,53.0,7,0.0
13808.0,34.408,5,50.52,16.21,60,130.8,10,49.5
13809.0,39.9,1,39.9,39.9,7,23.0,7,0.0
13810.0,36.915000000000006,2,49.05,24.78,27,145.0,11,28.0
13811.0,41.25,2,41.25,41.25,5,31.5,9,145.0
13812.0,22.200000000000003,3,36.81,9.31,31,109.33333333333331,10,70.0
13813.0,51.2625,4,67.49,38.72,51,133.25,11,34.666666666666664
13814.0,54.040000000000006,2,58.940000000000005,49.14,32,378.0,8,15.0
13815.0,81.69500000000001,4,151.89,4.3,125,474.0,11,98.66666666666669
13816.0,28.090000000000003,2,28.94,27.24,22,114.0,11,159.0
13817.0,26.07,1,26.07,26.07,14,146.0,10,0.0
13819.0,16.866666666666667,3,20.35,11.25,22,125.66666666666669,11,141.0
13821.0,80.10499999999999,2,112.55,47.66,49,73.5,7,117.0
13822.0,60.225,2,117.28,3.17,85,224.0,10,201.0
13823.0,72.885,2,102.89,42.88,37,199.5,11,73.0
13824.0,22.158,5,40.4,5.45,30,102.4,12,76.25
13826.0,13.7,1,13.7,13.7,6,74.0,6,0.0
13827.0,69.80333333333333,3,83.58,45.94,72,41.66666666666666,10,43.0
13828.0,28.0,1,28.0,28.0,12,95.0,11,0.0
13831.0,37.9925,4,132.37,2.55,49,47.25,11,61.333333333333336
13832.0,6.85,1,6.85,6.85,3,28.0,11,0.0
13833.0,109.95,1,109.95,109.95,25,111.0,3,0.0
13835.0,34.795,4,57.25,19.18,45,109.5,11,43.333333333333336
13837.0,17.93,2,18.25,17.61,16,73.0,12,313.0
13838.0,89.75,3,111.3,52.15,94,55.333333333333336,8,62.0
13842.0,55.1225,8,82.29,36.03,124,178.5,12,40.42857142857143
13844.0,49.21,1,49.21,49.21,20,196.0,11,0.0
13845.0,13.38,1,13.38,13.38,6,78.0,6,0.0
13846.0,44.61,2,48.63,40.59,24,75.0,11,11.0
13849.0,89.435,2,126.99,51.88,86,500.0,10,119.0
13850.0,182.58,1,182.58,182.58,89,936.0,2,0.0
13851.0,47.28333333333333,3,84.13,18.29,69,341.6666666666667,5,37.0
13853.0,60.42,1,60.42,60.42,19,252.0,10,0.0
13854.0,8.249090909090908,22,21.17,1.69,24,42.63636363636363,12,16.238095238095237
13856.0,3.9666666666666655,3,5.6,1.7,9,38.0,9,54.5
13858.0,39.19,1,39.19,39.19,10,73.0,10,0.0
13859.0,62.41,1,62.41,62.41,25,126.0,1,0.0
13860.0,35.884,5,64.84,2.89,53,106.2,11,35.0
13862.0,27.2925,8,38.45,5.859999999999999,95,204.25,11,38.85714285714285
13863.0,31.48,1,31.48,31.48,18,220.0,6,0.0
13865.0,19.705,4,36.99,13.54,24,49.75,12,96.66666666666669
13866.0,23.630000000000003,1,23.630000000000003,23.630000000000003,7,57.0,9,0.0
13867.0,60.53,3,80.13,33.6,47,164.0,9,72.0
13868.0,46.26,1,46.26,46.26,30,415.0,1,0.0
13869.0,218.28666666666663,3,368.81,100.88,214,497.0,8,95.0
13870.0,32.59875,8,59.77,6.9,80,126.875,10,35.285714285714285
13871.0,63.81,13,100.76,7.5,138,198.46153846153845,11,21.63636363636364
13873.0,24.94,3,32.27,18.35,18,45.0,12,140.5
13875.0,30.794,5,35.38,24.67,73,235.0,11,55.0
13876.0,23.85,1,23.85,23.85,6,34.0,7,0.0
13877.0,1.45,1,1.45,1.45,1,12.0,9,0.0
13878.0,93.78,1,93.78,93.78,27,346.0,10,0.0
13880.0,26.549166666666668,12,52.71,11.7,112,143.25,11,29.0
13881.0,20.134615384615383,13,56.05,4.15,41,74.0,11,27.0
13882.0,33.992000000000004,5,53.7,4.87,45,118.4,11,42.75
13883.0,64.07000000000001,5,116.28,18.67,96,261.4,11,60.75
13884.0,44.4875,4,101.55,9.6,42,63.5,11,103.33333333333331
13885.0,44.6,2,59.05,30.15,26,88.0,5,78.0
13886.0,35.88,1,35.88,35.88,14,124.0,9,0.0
13887.0,53.33,1,53.33,53.33,17,143.0,5,0.0
13888.0,62.19,2,72.84,51.54,35,125.0,12,217.0
13889.0,57.5,1,57.5,57.5,15,146.0,8,0.0
13890.0,37.007777777777775,9,73.6,17.4,68,81.88888888888889,11,38.625
13892.0,6.8925,4,22.09,0.38,20,81.75,11,52.0
13893.0,95.6,1,95.6,95.6,16,60.0,2,0.0
13894.0,28.525,2,37.05,20.0,23,122.5,11,287.0
13895.0,74.315,4,99.38,32.42,92,274.25,11,71.66666666666667
13897.0,33.11,1,33.11,33.11,17,200.0,10,0.0
13898.0,22.87,1,22.87,22.87,11,131.0,1,0.0
13899.0,22.42,2,33.5,11.34,18,76.0,11,51.0
13900.0,43.32000000000001,2,46.77,39.870000000000005,37,192.5,5,70.0
13901.0,68.35,5,190.29,18.450000000000003,122,267.0,9,61.5
13904.0,17.21,2,19.23,15.19,24,166.0,2,7.0
13908.0,68.575,4,101.5,45.12,97,297.0,9,45.333333333333336
13911.0,33.845,8,57.77,3.21,109,171.375,8,24.571428571428573
13914.0,35.765,2,45.94,25.59,26,165.5,11,262.0
13917.0,13.225,2,19.91,6.54,15,113.0,10,288.0
13918.0,24.450000000000003,2,29.1,19.8,24,161.0,10,204.0
13919.0,13.23,2,18.52,7.939999999999999,22,235.5,11,33.0
13923.0,50.99,1,50.99,50.99,19,183.0,10,0.0
13924.0,37.38166666666667,6,81.89,11.15,75,181.8333333333333,11,20.6
13925.0,17.3525,4,52.25,1.25,23,69.5,10,36.0
13926.0,22.97,1,22.97,22.97,9,101.0,11,0.0
13927.0,56.61,1,56.61,56.61,21,214.0,9,0.0
13928.0,24.905,4,31.89,14.65,18,29.75,11,41.0
13929.0,13.875,2,22.8,4.95,7,43.5,6,157.0
13930.0,13.945,2,16.94,10.95,15,137.0,10,79.0
13931.0,54.81,2,65.88,43.74,54,323.5,5,36.0
13932.0,44.45,1,44.45,44.45,11,62.0,2,0.0
13933.0,39.795,2,47.44,32.15,23,102.5,8,39.0
13934.0,67.6,1,67.6,67.6,28,379.0,3,0.0
13936.0,39.9,1,39.9,39.9,25,294.0,6,0.0
13937.0,14.4,1,14.4,14.4,8,87.0,6,0.0
13938.0,7.09,1,7.09,7.09,7,70.0,4,0.0
13939.0,12.89,3,16.0,9.92,36,197.66666666666663,11,159.0
13940.0,35.7975,4,50.61,16.45,37,104.5,11,55.0
13941.0,17.405,4,23.21,11.45,11,65.0,11,92.0
13946.0,2.936666666666667,3,7.5,0.42,5,18.33333333333333,9,94.0
13947.0,14.65,1,14.65,14.65,5,44.0,5,0.0
13949.0,37.86333333333334,6,60.44,23.37,120,333.0,11,37.8
13950.0,19.4975,4,30.76,10.09,27,69.5,11,49.0
13951.0,29.36,3,50.97,17.4,33,98.33333333333331,6,59.0
13952.0,170.47050000000002,2,241.071,99.87,102,571.5,6,51.0
13953.0,18.555,2,21.03,16.080000000000002,7,62.0,8,185.0
13954.0,34.735,2,50.09,19.38,21,72.0,9,49.0
13955.0,27.065,2,37.83,16.3,29,73.5,8,36.0
13956.0,68.388,5,130.98,41.260000000000005,109,80.2,10,54.25
13959.0,66.66499999999999,2,101.03,32.3,65,116.0,9,202.0
13960.0,12.63,2,13.33,11.93,11,71.0,11,50.0
13962.0,4.33,2,5.9,2.76,6,40.0,11,106.0
13963.0,23.80666666666667,3,31.65,17.17,24,93.33333333333331,4,34.5
13967.0,5.95,1,5.95,5.95,1,6.0,7,0.0
13969.0,78.74529411764706,17,198.59,5.5,308,193.8823529411765,11,19.75
13971.0,38.215,8,45.06,24.68,113,200.0,11,38.142857142857146
13972.0,19.095,2,36.35,1.84,15,93.5,9,131.0
13973.0,22.87,1,22.87,22.87,9,100.0,2,0.0
13974.0,61.51,1,61.51,61.51,28,249.0,10,0.0
13975.0,104.99833333333332,6,218.74,13.31,230,249.3333333333333,8,31.2
13976.0,35.29,1,35.29,35.29,9,106.0,5,0.0
13978.0,8.435,2,14.77,2.1,10,58.5,11,31.0
13979.0,98.94,1,98.94,98.94,54,639.0,9,0.0
13980.0,20.32,1,20.32,20.32,8,102.0,10,0.0
13982.0,60.126666666666665,3,83.3,33.49,63,233.3333333333333,10,143.5
13983.0,16.7525,8,51.69,0.42,69,95.75,12,46.71428571428572
13984.0,7.409999999999999,3,12.93,0.85,8,18.33333333333333,11,149.5
13985.0,54.08266666666667,15,111.55,10.15,106,220.86666666666667,12,18.928571428571427
13986.0,22.94,1,22.94,22.94,10,110.0,11,0.0
13988.0,76.78,6,121.69,49.98,165,408.5,11,47.0
13989.0,30.395,2,36.3,24.49,22,180.0,5,26.0
13990.0,42.17,1,42.17,42.17,15,142.0,10,0.0
13991.0,20.166666666666668,6,43.37,4.94,58,109.83333333333331,11,26.2
13992.0,5.85,1,5.85,5.85,5,64.0,9,0.0
13993.0,56.59,8,77.29,34.08,55,100.875,11,42.85714285714285
13994.0,76.93833333333333,6,218.23,15.1,114,147.33333333333334,10,47.0
13995.0,34.733999999999995,5,41.79,13.2,54,175.0,11,31.5
13999.0,35.13,11,59.63,23.5,90,168.36363636363637,11,31.2
14000.0,24.5,1,24.5,24.5,8,100.0,12,0.0
14001.0,31.465000000000003,2,37.88,25.05,18,110.0,10,187.0
14002.0,29.245,2,44.28,14.21,37,286.0,7,51.0
14004.0,36.62571428571429,7,66.94,15.0,77,255.7142857142857,10,43.333333333333336
14005.0,19.422,5,45.08,2.78,48,214.0,11,41.5
14006.0,16.716666666666665,3,27.05,8.25,17,98.66666666666669,12,153.5
14009.0,55.015,2,56.5,53.53,41,181.5,5,7.0
14012.0,31.15,1,31.15,31.15,11,160.0,7,0.0
14013.0,15.4,3,18.51,10.8,28,122.0,9,24.0
14014.0,17.87,1,17.87,17.87,27,512.0,9,0.0
14015.0,53.88,1,53.88,53.88,15,166.0,10,0.0
14016.0,102.17333333333332,3,132.5,54.2,104,384.6666666666667,5,64.5
14019.0,38.656666666666666,3,51.15,27.47,34,211.0,10,128.5
14020.0,36.41,2,42.38,30.44,32,199.5,12,16.0
14021.0,22.133333333333336,3,47.55,5.1,19,60.0,12,126.0
14022.0,35.33,1,35.33,35.33,26,403.0,4,0.0
14023.0,39.2,2,40.47,37.93,28,153.5,3,20.0
14024.0,23.235,2,39.42,7.050000000000001,15,74.5,10,92.0
14027.0,12.86,1,12.86,12.86,6,62.0,10,0.0
14029.0,19.37,2,19.8,18.94,12,75.0,7,8.0
14030.0,61.77333333333333,6,111.79,28.97,170,221.5,11,28.4
14031.0,44.82714285714286,14,77.15,6.7,97,113.78571428571428,11,23.307692307692307
14032.0,21.15222222222222,9,38.75,2.1,41,125.44444444444444,12,37.0
14034.0,47.49,3,99.82,3.33,74,83.33333333333333,11,97.0
14035.0,24.536,5,53.22,1.69,37,98.6,11,67.25
14036.0,130.68,1,130.68,130.68,35,264.0,2,0.0
14037.0,5.9,1,5.9,5.9,2,12.0,6,0.0
14038.0,58.81,3,77.29,37.35,64,321.6666666666667,9,64.5
14039.0,10.75,1,10.75,10.75,5,44.0,6,0.0
14040.0,66.44583333333334,12,223.22,4.140000000000001,139,97.41666666666669,12,28.0
14041.0,39.29,1,39.29,39.29,21,94.0,3,0.0
14044.0,106.3575,4,141.27,62.61,159,74.5,11,85.33333333333333
14046.0,5.72,1,5.72,5.72,9,172.0,2,0.0
14047.0,17.55,4,41.55,4.65,13,39.75,9,86.0
14048.0,185.86,1,185.86,185.86,82,240.0,7,0.0
14049.0,234.88,4,426.16,38.26,323,741.25,11,100.33333333333331
14050.0,41.545,2,54.57,28.52,49,344.5,8,14.0
14051.0,30.523000000000003,20,69.64,5.95,39,108.55,11,16.526315789473685
14052.0,142.95,1,142.95,142.95,54,86.0,11,0.0
14053.0,3.2,1,3.2,3.2,2,25.0,3,0.0
14054.0,9.08,1,9.08,9.08,6,62.0,5,0.0
14055.0,18.48,1,18.48,18.48,6,58.0,8,0.0
14056.0,121.80521739130435,23,259.99,2.1,314,177.7391304347826,11,12.227272727272728
14057.0,30.550714285714285,14,100.98,4.16,137,176.5,11,20.846153846153847
14059.0,17.65,1,17.65,17.65,7,68.0,3,0.0
14060.0,14.774666666666668,15,29.43,4.5,62,150.26666666666668,11,22.357142857142858
14062.0,15.558571428571428,7,23.5,6.75,27,71.85714285714286,11,52.333333333333336
14064.0,23.694,5,47.07,6.1,57,132.0,12,62.25
14066.0,17.8,1,17.8,17.8,6,42.0,3,0.0
14067.0,60.15,2,70.94,49.36,47,113.5,7,92.0
14068.0,81.2,1,81.2,81.2,20,71.0,1,0.0
14071.0,69.62625,8,155.01,13.59,256,112.875,11,35.0
14073.0,27.84,1,27.84,27.84,13,130.0,7,0.0
14075.0,24.89333333333333,3,31.96,13.34,31,207.3333333333333,11,121.0
14076.0,71.67,1,71.67,71.67,42,78.0,2,0.0
14077.0,20.046,5,59.57,1.95,32,43.8,10,46.25
14078.0,25.772,5,42.21,17.3,39,56.2,10,54.75
14079.0,11.31,1,11.31,11.31,8,148.0,7,0.0
14080.0,3.8,1,3.8,3.8,4,48.0,7,0.0
14081.0,178.65,1,178.65,178.65,72,333.0,10,0.0
14083.0,40.244,5,158.76,2.97,82,73.0,7,41.75
14085.0,45.836666666666666,15,118.46,1.55,218,143.4,11,22.928571428571427
14087.0,94.87,1,94.87,94.87,60,220.0,7,0.0
14088.0,120.5469230769231,13,411.18,2.95,233,347.7692307692308,11,26.0
14089.0,28.0,1,28.0,28.0,12,85.0,10,0.0
14092.0,35.635,12,64.61,3.53,94,143.58333333333334,11,28.272727272727277
14093.0,151.02,1,151.02,151.02,93,319.0,11,0.0
14096.0,871.7282352941176,17,1668.05,9.44,963,819.2352941176471,11,18.25
14098.0,35.8,1,35.8,35.8,21,104.0,3,0.0
14099.0,50.78,10,70.4,24.12,137,147.1,11,34.77777777777778
14100.0,85.15,1,85.15,85.15,24,63.0,7,0.0
14101.0,2.95,1,2.95,2.95,2,2.0,2,0.0
14102.0,18.356,5,42.35,5.4,32,71.6,11,72.5
14104.0,44.71,1,44.71,44.71,18,68.0,6,0.0
14105.0,154.52,1,154.52,154.52,67,755.0,4,0.0
14107.0,38.24,6,56.5,15.65,51,216.3333333333333,10,49.0
14108.0,35.035,2,37.83,32.24,30,188.0,9,12.0
14109.0,22.2,1,22.2,22.2,9,88.0,9,0.0
14110.0,30.198,10,85.36,4.16,89,150.9,12,31.0
14111.0,5.475,2,7.199999999999999,3.75,3,11.0,12,209.0
14112.0,45.39428571428572,7,93.68,7.95,108,204.0,11,52.16666666666666
14113.0,16.970000000000002,3,27.17,9.53,23,125.66666666666669,11,79.0
14114.0,28.89,1,28.89,28.89,11,89.0,1,0.0
14116.0,34.268,5,50.45,18.55,55,120.8,11,40.75
14117.0,3.75,1,3.75,3.75,3,72.0,7,0.0
14121.0,74.95500000000001,4,143.39,24.03,134,409.75,11,56.66666666666666
14125.0,122.11333333333332,3,157.5,59.17,148,536.0,11,34.0
14126.0,25.85,1,25.85,25.85,9,68.0,11,0.0
14127.0,58.07333333333333,3,70.74,50.73,39,107.0,9,109.0
14128.0,37.335,2,38.27,36.4,39,281.5,10,195.0
14129.0,28.178,5,41.5,12.85,30,104.0,11,81.0
14130.0,156.23,1,156.23,156.23,62,206.0,1,0.0
14132.0,27.424545454545456,11,41.02,7.14,89,194.72727272727272,12,27.4
14133.0,16.52,3,26.05,0.83,22,102.33333333333331,2,5.5
14135.0,16.35909090909091,11,36.0,4.5600000000000005,56,107.54545454545456,11,29.3
14138.0,53.5,2,64.41,42.59,40,300.0,8,33.0
14139.0,23.74,1,23.74,23.74,21,316.0,10,0.0
14140.0,53.72,2,61.07,46.37,58,381.0,8,60.0
14141.0,32.0075,4,40.68,21.950000000000003,26,88.5,11,40.333333333333336
14143.0,12.9,1,12.9,12.9,4,24.0,7,0.0
14146.0,84.5875,4,171.74,42.56,153,466.25,9,83.33333333333333
14147.0,1.6,2,1.95,1.25,2,18.0,9,207.0
14148.0,9.9,1,9.9,9.9,2,6.0,4,0.0
14149.0,70.41,1,70.41,70.41,27,216.0,3,0.0
14150.0,26.95,1,26.95,26.95,14,234.0,4,0.0
14152.0,27.82,2,31.94,23.7,46,331.5,9,159.0
14154.0,46.27,2,53.45,39.09,40,213.0,4,0.0
14155.0,32.7,1,32.7,32.7,6,25.0,3,0.0
14156.0,59.82142857142857,42,364.69,1.25,545,191.7142857142857,12,8.25
14157.0,50.845,2,66.99,34.7,44,111.5,11,266.0
14158.0,34.22,1,34.22,34.22,36,581.0,10,0.0
14159.0,159.61,10,281.91,55.97,481,399.8,11,26.33333333333333
14161.0,102.465,2,148.23,56.7,64,155.5,8,63.0
14162.0,37.565,2,41.24,33.89,22,45.0,6,119.0
14163.0,38.9825,4,63.24,8.12,27,78.25,10,58.66666666666666
14164.0,26.15,1,26.15,26.15,17,264.0,9,0.0
14165.0,49.09,1,49.09,49.09,20,49.0,9,0.0
14167.0,41.4425,4,62.65,29.72,24,35.5,12,85.0
14171.0,134.76,1,134.76,134.76,54,162.0,2,0.0
14173.0,15.22,4,29.22,2.08,23,26.5,11,79.33333333333333
14174.0,40.42,1,40.42,40.42,25,93.0,6,0.0
14175.0,110.21666666666664,3,233.18,26.19,120,470.3333333333333,11,150.0
14176.0,19.05,3,41.55,5.5,20,48.0,2,14.5
14177.0,29.442500000000003,4,59.49,3.75,31,40.5,9,42.66666666666666
14178.0,66.32428571428571,7,89.31,40.17,182,186.0,11,50.5
14179.0,203.715,2,330.16,77.27,131,157.0,10,12.0
14180.0,21.351904761904763,21,44.15,1.25,57,19.0,11,16.55
14184.0,61.09,1,61.09,61.09,17,111.0,4,0.0
14185.0,4.25,1,4.25,4.25,1,3.0,12,0.0
14188.0,18.731666666666666,6,23.55,12.48,33,173.0,9,47.8
14189.0,29.20214285714286,14,42.75,2.98,154,205.78571428571428,11,23.23076923076923
14191.0,39.213076923076926,13,51.66,22.71,135,230.30769230769232,11,26.83333333333333
14193.0,56.135000000000005,2,62.55,49.72,34,184.5,3,5.0
14194.0,70.07095238095238,21,133.18,7.08,229,233.23809523809524,11,13.052631578947368
14195.0,15.3,1,15.3,15.3,2,24.0,5,0.0
14196.0,5.99,1,5.99,5.99,3,44.0,8,0.0
14198.0,28.585,4,44.24,20.75,30,57.5,11,73.66666666666667
14199.0,0.85,1,0.85,0.85,1,12.0,5,0.0
14201.0,12.618333333333334,6,19.74,5.029999999999999,25,40.0,10,34.8
14204.0,76.73,1,76.73,76.73,34,70.0,7,0.0
14205.0,50.015,2,57.2,42.83,23,102.0,11,248.0
14206.0,23.19,1,23.19,23.19,19,274.0,4,0.0
14208.0,17.82,1,17.82,17.82,8,110.0,6,0.0
14209.0,42.13333333333333,6,57.35,26.05,40,71.5,11,49.8
14210.0,53.56,5,61.0,40.97,56,124.0,8,47.75
14211.0,27.397777777777776,9,47.75,6.9,78,108.11111111111111,10,30.25
14214.0,25.388,5,87.55,6.58,61,142.2,10,33.75
14215.0,39.002,5,84.56,16.19,86,213.4,11,79.75
14216.0,39.93,4,87.58,6.3,39,127.5,11,105.0
14217.0,17.321875000000002,16,31.39,2.95,53,28.375,11,22.0
14218.0,17.28,1,17.28,17.28,12,160.0,10,0.0
14219.0,16.02,1,16.02,16.02,7,78.0,5,0.0
14220.0,31.73,1,31.73,31.73,10,138.0,6,0.0
14221.0,40.06888888888889,9,101.68,1.25,106,209.22222222222223,10,33.0
14222.0,57.91,1,57.91,57.91,37,474.0,6,0.0
14223.0,61.866666666666674,3,73.15,55.29,47,176.66666666666666,8,71.0
14224.0,55.46,4,94.82,33.6,88,83.25,8,70.0
14226.0,33.895,4,41.96,26.15,53,174.0,10,70.0
14227.0,45.83111111111111,9,117.73,1.25,110,192.11111111111111,11,36.85714285714285
14229.0,28.15333333333333,3,39.69,16.34,23,119.66666666666669,10,80.0
14231.0,36.96,3,47.7,23.86,43,134.0,9,97.0
14232.0,36.144,5,84.92,14.41,72,236.4,10,55.5
14233.0,21.957500000000003,4,32.230000000000004,11.35,28,101.0,12,104.33333333333331
14234.0,57.6675,4,198.67,4.93,119,179.75,11,22.33333333333333
14235.0,23.942,5,44.55,10.15,50,177.8,9,46.25
14236.0,14.04,1,14.04,14.04,11,224.0,9,0.0
14238.0,7.7,1,7.7,7.7,6,76.0,1,0.0
14239.0,32.09090909090909,11,56.5,2.95,79,89.18181818181819,10,29.2
14240.0,55.81,2,75.17,36.45,35,206.0,9,136.0
14241.0,19.55,1,19.55,19.55,10,146.0,9,0.0
14242.0,18.415,2,22.65,14.18,11,59.5,4,91.0
14243.0,43.11125,8,66.14,16.32,78,106.75,8,29.285714285714285
14245.0,129.565,2,162.06,97.07,100,483.5,4,15.0
14246.0,60.60666666666666,3,64.63,58.15,52,216.66666666666663,8,13.5
14247.0,45.59,1,45.59,45.59,16,44.0,6,0.0
14248.0,15.92,1,15.92,15.92,7,78.0,1,0.0
14250.0,86.26333333333334,3,163.13,34.050000000000004,91,382.6666666666667,11,135.0
14251.0,27.806,5,70.88,8.82,32,206.8,11,27.25
14256.0,72.95,1,72.95,72.95,17,102.0,3,0.0
14257.0,43.258,5,84.74,9.43,80,244.8,8,48.75
14258.0,24.37,9,50.6,6.65,25,64.88888888888889,11,36.125
14259.0,14.15,1,14.15,14.15,5,68.0,7,0.0
14261.0,56.225,2,96.35,16.1,36,154.5,10,28.0
14262.0,35.46625,8,67.5,17.05,86,185.875,11,44.85714285714285
14264.0,50.02,2,64.99000000000001,35.05,14,34.5,8,3.0
14265.0,38.75,2,66.04,11.46,24,160.5,8,39.0
14267.0,42.870000000000005,3,57.370000000000005,35.62,21,161.33333333333334,6,49.0
14270.0,72.95,1,72.95,72.95,23,185.0,12,0.0
14271.0,14.96,1,14.96,14.96,9,86.0,4,0.0
14272.0,24.4,2,29.64,19.16,28,206.0,9,181.0
14273.0,18.015,4,37.07,10.36,22,66.0,11,50.66666666666666
14276.0,42.53,3,46.1,35.82,51,247.0,12,150.0
14277.0,181.7433333333333,3,318.62,45.95,167,470.6666666666667,11,9.5
14280.0,25.12,1,25.12,25.12,7,50.0,5,0.0
14282.0,14.55,14,24.93,2.08,64,114.0,11,24.0
14284.0,59.425,2,74.5,44.35,22,78.0,9,3.0
14285.0,12.09,4,28.520000000000003,2.95,11,39.5,11,93.33333333333331
14286.0,132.12,3,201.4,50.46,209,1236.0,11,11.0
14287.0,8.55,2,14.35,2.75,8,58.5,5,133.0
14288.0,33.9,1,33.9,33.9,14,136.0,10,0.0
14289.0,37.63,6,66.69,23.48,31,48.0,12,65.2
14290.0,58.205,4,69.18,50.65,68,172.25,11,87.66666666666667
14291.0,42.46454545454546,11,118.72,1.65,133,233.63636363636363,11,23.55555555555556
14292.0,21.558888888888887,9,46.68,1.45,57,107.44444444444444,12,38.625
14293.0,32.67,3,47.14,15.35,41,179.0,7,16.5
14295.0,9.65,1,9.65,9.65,5,84.0,10,0.0
14297.0,30.685,4,48.99,4.95,43,166.25,11,16.666666666666668
14298.0,47.940285714285714,35,284.77,0.72,612,449.4,10,8.294117647058824
14299.0,36.181428571428576,7,93.75,13.65,78,190.1428571428572,12,55.333333333333336
14300.0,4.15,1,4.15,4.15,3,32.0,11,0.0
14301.0,7.35,1,7.35,7.35,5,90.0,8,0.0
14304.0,67.1,1,67.1,67.1,16,138.0,1,0.0
14305.0,74.52999999999999,3,133.85,4.25,94,362.0,9,32.0
14306.0,31.44,2,51.68,11.2,20,163.5,10,34.0
14307.0,56.21,5,78.2,4.58,112,271.6,12,81.0
14309.0,25.74625,8,44.52,8.77,67,141.5,11,43.285714285714285
14311.0,32.44,1,32.44,32.44,13,101.0,11,0.0
14312.0,30.401666666666667,6,62.48,13.35,60,126.0,11,54.8
14314.0,4.87,1,4.87,4.87,5,108.0,8,0.0
14315.0,45.56,6,109.38,2.08,57,159.83333333333334,10,58.6
14317.0,53.34,1,53.34,53.34,22,250.0,6,0.0
14320.0,25.37,2,39.25,11.49,28,161.5,11,168.0
14321.0,28.814,5,43.74,20.67,92,313.0,11,41.5
14323.0,36.21,2,43.91,28.51,30,172.0,8,124.0
14326.0,21.15,1,21.15,21.15,7,55.0,11,0.0
14327.0,31.05,1,31.05,31.05,12,139.0,6,0.0
14329.0,85.53,7,195.93,1.65,205,360.57142857142856,11,52.0
14331.0,33.77,2,56.29,11.25,26,123.0,7,19.0
14332.0,15.35,3,25.9,1.25,18,86.33333333333333,11,110.5
14333.0,49.95,1,49.95,49.95,9,36.0,3,0.0
14334.0,61.64,7,93.8,40.33,81,202.57142857142856,11,50.5
14335.0,58.585,2,72.51,44.66,52,162.0,11,228.0
14336.0,32.3975,4,52.22,13.43,61,228.75,11,77.33333333333333
14338.0,38.66,2,69.07,8.25,26,139.0,5,140.0
14339.0,28.46,1,28.46,28.46,14,168.0,11,0.0
14340.0,17.6,1,17.6,17.6,6,58.0,5,0.0
14341.0,34.59125,8,78.76,8.33,101,149.5,10,48.333333333333336
14342.0,9.0175,4,13.84,5.68,16,57.25,11,63.0
14344.0,23.264,5,45.15,7.9,39,54.0,9,39.75
14345.0,20.94,1,20.94,20.94,6,50.0,1,0.0
14346.0,78.36,2,92.75,63.97,51,282.0,11,266.0
14348.0,43.37,1,43.37,43.37,17,181.0,3,0.0
14349.0,63.4,1,63.4,63.4,30,85.0,11,0.0
14350.0,41.16,1,41.16,41.16,18,183.0,10,0.0
14351.0,4.25,1,4.25,4.25,1,12.0,6,0.0
14352.0,28.7375,4,57.31,11.2,38,122.5,11,66.0
14353.0,8.2,1,8.2,8.2,6,64.0,8,0.0
14354.0,5.375,2,7.55,3.2,8,57.0,9,152.0
14356.0,43.195,2,64.39,22.0,30,131.5,9,2.0
14357.0,69.36,1,69.36,69.36,38,146.0,10,0.0
14359.0,46.03333333333334,3,65.01,26.6,37,120.0,11,34.0
14360.0,56.212500000000006,4,128.86,22.39,93,275.75,8,51.333333333333336
14362.0,73.02,1,73.02,73.02,36,95.0,11,0.0
14364.0,14.39625,8,26.9,5.95,41,70.125,12,30.428571428571427
14367.0,87.545625,16,202.76,8.850000000000001,258,246.1875,11,20.666666666666668
14368.0,24.1,1,24.1,24.1,6,32.0,1,0.0
14371.0,15.1,1,15.1,15.1,4,34.0,2,0.0
14375.0,119.65,1,119.65,119.65,57,184.0,7,0.0
14377.0,10.55,2,18.15,2.95,4,21.5,3,75.0
