Customer ID,TotItem,avgSpent,Nsessions,TotSpent,Max,Min,DistinctItem,MaxItem,MinItem,avgItemSession,avgSpentMonth,NSessionsMonth,MeanItemMonth,MaxSessionsMonth,MeanTimeGap
13989.0,360,30.395,2,60.79,36.3,24.49,22,227,133,180.0,5.065833333333333,0.1666666666666666,30.0,5,26.0
13990.0,142,42.17,1,42.17,42.17,42.17,15,142,142,142.0,3.5141666666666667,0.0833333333333333,11.833333333333334,10,0.0
13991.0,659,20.166666666666668,6,121.0,43.37,4.94,58,263,14,109.83333333333331,10.083333333333334,0.5,54.91666666666666,11,26.2
13992.0,64,5.85,1,5.85,5.85,5.85,5,64,64,64.0,0.4875,0.0833333333333333,5.333333333333333,9,0.0
13993.0,807,56.59,8,452.72,77.29,34.08,55,190,35,100.875,37.72666666666667,0.6666666666666666,67.25,11,42.857142857142854
13994.0,884,76.93833333333333,6,461.63,218.23,15.1,114,332,24,147.33333333333334,38.469166666666666,0.5,73.66666666666667,10,47.0
13995.0,875,34.733999999999995,5,173.67,41.79,13.2,54,339,82,175.0,14.472499999999998,0.4166666666666667,72.91666666666667,11,31.5
13999.0,1852,35.13,11,386.43,59.63,23.5,90,262,130,168.36363636363637,32.2025,0.9166666666666666,154.33333333333334,11,31.2
14000.0,100,24.5,1,24.5,24.5,24.5,8,100,100,100.0,2.0416666666666665,0.0833333333333333,8.333333333333334,12,0.0
14001.0,220,31.465000000000003,2,62.93,37.88,25.05,18,124,96,110.0,5.244166666666668,0.1666666666666666,18.33333333333333,10,187.0
14002.0,572,29.245,2,58.49,44.28,14.21,37,518,54,286.0,4.8741666666666665,0.1666666666666666,47.66666666666666,7,51.0
14004.0,1790,36.62571428571429,7,256.38,66.94,15.0,77,373,28,255.7142857142857,21.365,0.5833333333333334,149.16666666666666,10,43.333333333333336
14005.0,1070,19.422,5,97.11,45.08,2.78,48,302,148,214.0,8.0925,0.4166666666666667,89.16666666666667,11,41.5
14006.0,296,16.716666666666665,3,50.15,27.05,8.25,17,110,92,98.66666666666669,4.179166666666666,0.25,24.666666666666668,12,153.5
14009.0,363,55.015,2,110.03,56.5,53.53,41,223,140,181.5,9.169166666666667,0.1666666666666666,30.25,5,7.0
14012.0,160,31.15,1,31.15,31.15,31.15,11,160,160,160.0,2.595833333333333,0.0833333333333333,13.333333333333334,7,0.0
14013.0,366,15.4,3,46.2,18.51,10.8,28,162,90,122.0,3.85,0.25,30.5,9,24.0
14014.0,512,17.87,1,17.87,17.87,17.87,27,512,512,512.0,1.4891666666666667,0.0833333333333333,42.66666666666666,9,0.0
14015.0,166,53.88,1,53.88,53.88,53.88,15,166,166,166.0,4.49,0.0833333333333333,13.833333333333334,10,0.0
14016.0,1154,102.17333333333332,3,306.52,132.5,54.2,104,427,332,384.6666666666667,25.543333333333333,0.25,96.16666666666669,5,64.5
14019.0,633,38.656666666666666,3,115.97,51.15,27.47,34,249,151,211.0,9.664166666666668,0.25,52.75,10,128.5
14020.0,399,36.41,2,72.82000000000001,42.38,30.44,32,224,175,199.5,6.068333333333334,0.1666666666666666,33.25,12,16.0
14021.0,180,22.133333333333336,3,66.4,47.55,5.1,19,92,40,60.0,5.533333333333334,0.25,15.0,12,126.0
14022.0,403,35.33,1,35.33,35.33,35.33,26,403,403,403.0,2.9441666666666664,0.0833333333333333,33.583333333333336,4,0.0
14023.0,307,39.2,2,78.4,40.47,37.93,28,160,147,153.5,6.533333333333334,0.1666666666666666,25.58333333333333,3,20.0
14024.0,149,23.235,2,46.47,39.42,7.050000000000001,15,98,51,74.5,3.8725,0.1666666666666666,12.416666666666666,10,92.0
14027.0,62,12.86,1,12.86,12.86,12.86,6,62,62,62.0,1.0716666666666663,0.0833333333333333,5.166666666666667,10,0.0
14029.0,150,19.37,2,38.74,19.8,18.94,12,134,16,75.0,3.228333333333333,0.1666666666666666,12.5,7,8.0
14030.0,1329,61.77333333333333,6,370.64,111.79,28.97,170,446,78,221.5,30.886666666666667,0.5,110.75,11,28.4
14031.0,1593,44.82714285714286,14,627.58,77.15,6.7,97,250,16,113.78571428571428,52.29833333333334,1.1666666666666667,132.75,11,23.307692307692307
14032.0,1129,21.15222222222222,9,190.37,38.75,2.1,41,239,8,125.44444444444444,15.864166666666668,0.75,94.08333333333331,12,37.0
14034.0,250,47.49,3,142.47,99.82,3.33,74,128,13,83.33333333333333,11.8725,0.25,20.83333333333333,11,97.0
14035.0,493,24.536,5,122.68,53.22,1.69,37,137,24,98.6,10.223333333333334,0.4166666666666667,41.083333333333336,11,67.25
14036.0,264,130.68,1,130.68,130.68,130.68,35,264,264,264.0,10.89,0.0833333333333333,22.0,2,0.0
14037.0,12,5.9,1,5.9,5.9,5.9,2,12,12,12.0,0.4916666666666667,0.0833333333333333,1.0,6,0.0
14038.0,965,58.81,3,176.43,77.29,37.35,64,501,200,321.6666666666667,14.7025,0.25,80.41666666666667,9,64.5
14039.0,44,10.75,1,10.75,10.75,10.75,5,44,44,44.0,0.8958333333333334,0.0833333333333333,3.6666666666666665,6,0.0
14040.0,1169,66.44583333333334,12,797.35,223.22,4.140000000000001,139,176,24,97.41666666666669,66.44583333333334,1.0,97.41666666666669,12,28.0
14041.0,94,39.29,1,39.29,39.29,39.29,21,94,94,94.0,3.2741666666666664,0.0833333333333333,7.833333333333333,3,0.0
14044.0,298,106.3575,4,425.43,141.27,62.61,159,102,56,74.5,35.4525,0.3333333333333333,24.83333333333333,11,85.33333333333333
14046.0,172,5.72,1,5.72,5.72,5.72,9,172,172,172.0,0.4766666666666666,0.0833333333333333,14.333333333333334,2,0.0
14047.0,159,17.55,4,70.2,41.55,4.65,13,109,2,39.75,5.8500000000000005,0.3333333333333333,13.25,9,86.0
14048.0,240,185.86,1,185.86,185.86,185.86,82,240,240,240.0,15.488333333333337,0.0833333333333333,20.0,7,0.0
14049.0,2965,234.88,4,939.52,426.16,38.26,323,1233,134,741.25,78.29333333333334,0.3333333333333333,247.08333333333331,11,100.33333333333333
14050.0,689,41.545,2,83.09,54.57,28.52,49,447,242,344.5,6.924166666666667,0.1666666666666666,57.41666666666666,8,14.0
14051.0,2171,30.523000000000003,20,610.46,69.64,5.95,39,182,24,108.55,50.87166666666667,1.6666666666666667,180.91666666666663,11,16.526315789473685
14052.0,86,142.95,1,142.95,142.95,142.95,54,86,86,86.0,11.9125,0.0833333333333333,7.166666666666667,11,0.0
14053.0,25,3.2,1,3.2,3.2,3.2,2,25,25,25.0,0.2666666666666666,0.0833333333333333,2.083333333333333,3,0.0
14054.0,62,9.08,1,9.08,9.08,9.08,6,62,62,62.0,0.7566666666666667,0.0833333333333333,5.166666666666667,5,0.0
14055.0,58,18.48,1,18.48,18.48,18.48,6,58,58,58.0,1.54,0.0833333333333333,4.833333333333333,8,0.0
14056.0,4088,121.80521739130435,23,2801.52,259.99,2.1,314,365,3,177.7391304347826,233.46,1.9166666666666667,340.6666666666667,11,12.227272727272727
14057.0,2471,30.550714285714285,14,427.71,100.98,4.16,137,339,12,176.5,35.642500000000005,1.1666666666666667,205.91666666666663,11,20.846153846153847
14059.0,68,17.65,1,17.65,17.65,17.65,7,68,68,68.0,1.4708333333333332,0.0833333333333333,5.666666666666667,3,0.0
14060.0,2254,14.774666666666668,15,221.62,29.43,4.5,62,361,24,150.26666666666668,18.468333333333334,1.25,187.83333333333331,11,22.357142857142858
14062.0,503,15.558571428571428,7,108.91,23.5,6.75,27,156,20,71.85714285714286,9.075833333333334,0.5833333333333334,41.91666666666666,11,52.333333333333336
14064.0,660,23.694,5,118.47,47.07,6.1,57,217,42,132.0,9.8725,0.4166666666666667,55.0,12,62.25
14066.0,42,17.8,1,17.8,17.8,17.8,6,42,42,42.0,1.4833333333333334,0.0833333333333333,3.5,3,0.0
14067.0,227,60.15,2,120.3,70.94,49.36,47,145,82,113.5,10.025,0.1666666666666666,18.916666666666668,7,92.0
14068.0,71,81.2,1,81.2,81.2,81.2,20,71,71,71.0,6.766666666666667,0.0833333333333333,5.916666666666667,1,0.0
14071.0,903,69.62625,8,557.01,155.01,13.59,256,218,7,112.875,46.4175,0.6666666666666666,75.25,11,35.0
14073.0,130,27.84,1,27.84,27.84,27.84,13,130,130,130.0,2.32,0.0833333333333333,10.833333333333334,7,0.0
14075.0,622,24.89333333333333,3,74.67999999999999,31.96,13.34,31,270,106,207.33333333333331,6.223333333333334,0.25,51.833333333333336,11,121.0
14076.0,78,71.67,1,71.67,71.67,71.67,42,78,78,78.0,5.9725,0.0833333333333333,6.5,2,0.0
14077.0,219,20.046,5,100.23,59.57,1.95,32,65,19,43.8,8.352500000000001,0.4166666666666667,18.25,10,46.25
14078.0,281,25.772,5,128.86,42.21,17.3,39,73,33,56.2,10.738333333333337,0.4166666666666667,23.416666666666668,10,54.75
14079.0,148,11.31,1,11.31,11.31,11.31,8,148,148,148.0,0.9425,0.0833333333333333,12.333333333333334,7,0.0
14080.0,48,3.8,1,3.8,3.8,3.8,4,48,48,48.0,0.3166666666666666,0.0833333333333333,4.0,7,0.0
14081.0,333,178.65,1,178.65,178.65,178.65,72,333,333,333.0,14.8875,0.0833333333333333,27.75,10,0.0
14083.0,365,40.244,5,201.22,158.76,2.97,82,318,3,73.0,16.76833333333333,0.4166666666666667,30.416666666666668,7,41.75
14085.0,2151,45.836666666666666,15,687.55,118.46,1.55,218,239,5,143.4,57.29583333333334,1.25,179.25,11,22.928571428571427
14087.0,220,94.87,1,94.87,94.87,94.87,60,220,220,220.0,7.905833333333334,0.0833333333333333,18.33333333333333,7,0.0
14088.0,4521,120.5469230769231,13,1567.11,411.18,2.95,233,1074,5,347.7692307692308,130.5925,1.0833333333333333,376.75,11,26.0
14089.0,85,28.0,1,28.0,28.0,28.0,12,85,85,85.0,2.333333333333333,0.0833333333333333,7.083333333333333,10,0.0
14092.0,1723,35.635,12,427.62,64.61,3.53,94,233,6,143.58333333333334,35.635,1.0,143.58333333333334,11,28.272727272727273
14093.0,319,151.02,1,151.02,151.02,151.02,93,319,319,319.0,12.585,0.0833333333333333,26.58333333333333,11,0.0
14096.0,13927,871.7282352941176,17,14819.38,1668.05,9.44,963,1843,6,819.2352941176471,1234.9483333333335,1.4166666666666667,1160.5833333333333,11,18.25
14098.0,104,35.8,1,35.8,35.8,35.8,21,104,104,104.0,2.983333333333333,0.0833333333333333,8.666666666666666,3,0.0
14099.0,1471,50.78,10,507.8,70.4,24.12,137,212,70,147.1,42.31666666666667,0.8333333333333334,122.58333333333331,11,34.77777777777778
14100.0,63,85.15,1,85.15,85.15,85.15,24,63,63,63.0,7.095833333333334,0.0833333333333333,5.25,7,0.0
14101.0,2,2.95,1,2.95,2.95,2.95,2,2,2,2.0,0.2458333333333333,0.0833333333333333,0.1666666666666666,2,0.0
14102.0,358,18.356,5,91.78,42.35,5.4,32,146,22,71.6,7.648333333333333,0.4166666666666667,29.83333333333333,11,72.5
14104.0,68,44.71,1,44.71,44.71,44.71,18,68,68,68.0,3.7258333333333336,0.0833333333333333,5.666666666666667,6,0.0
14105.0,755,154.52,1,154.52,154.52,154.52,67,755,755,755.0,12.876666666666669,0.0833333333333333,62.91666666666666,4,0.0
14107.0,1298,38.24,6,229.44,56.5,15.65,51,366,91,216.33333333333331,19.12,0.5,108.16666666666669,10,49.0
14108.0,376,35.035,2,70.07,37.83,32.24,30,207,169,188.0,5.839166666666666,0.1666666666666666,31.33333333333333,9,12.0
14109.0,88,22.2,1,22.2,22.2,22.2,9,88,88,88.0,1.85,0.0833333333333333,7.333333333333333,9,0.0
14110.0,1509,30.198,10,301.98,85.36,4.16,89,322,14,150.9,25.165000000000003,0.8333333333333334,125.75,12,31.0
14111.0,22,5.475,2,10.95,7.199999999999999,3.75,3,18,4,11.0,0.9125,0.1666666666666666,1.8333333333333333,12,209.0
14112.0,1428,45.39428571428572,7,317.76,93.68,7.95,108,438,4,204.0,26.48,0.5833333333333334,119.0,11,52.166666666666664
14113.0,377,16.970000000000002,3,50.91,27.17,9.53,23,159,80,125.66666666666669,4.242500000000001,0.25,31.416666666666668,11,79.0
14114.0,89,28.89,1,28.89,28.89,28.89,11,89,89,89.0,2.4075,0.0833333333333333,7.416666666666667,1,0.0
14116.0,604,34.268,5,171.34,50.45,18.55,55,186,38,120.8,14.278333333333334,0.4166666666666667,50.333333333333336,11,40.75
14117.0,72,3.75,1,3.75,3.75,3.75,3,72,72,72.0,0.3125,0.0833333333333333,6.0,7,0.0
14121.0,1639,74.95500000000001,4,299.82,143.39,24.03,134,667,234,409.75,24.985000000000003,0.3333333333333333,136.58333333333334,11,56.666666666666664
14125.0,1608,122.11333333333332,3,366.34,157.5,59.17,148,964,180,536.0,30.52833333333333,0.25,134.0,11,34.0
14126.0,68,25.85,1,25.85,25.85,25.85,9,68,68,68.0,2.154166666666667,0.0833333333333333,5.666666666666667,11,0.0
14127.0,321,58.07333333333333,3,174.22,70.74,50.73,39,161,36,107.0,14.518333333333333,0.25,26.75,9,109.0
14128.0,563,37.335,2,74.67,38.27,36.4,39,294,269,281.5,6.222499999999999,0.1666666666666666,46.91666666666666,10,195.0
14129.0,520,28.178,5,140.89,41.5,12.85,30,164,13,104.0,11.740833333333333,0.4166666666666667,43.333333333333336,11,81.0
14130.0,206,156.23,1,156.23,156.23,156.23,62,206,206,206.0,13.019166666666663,0.0833333333333333,17.166666666666668,1,0.0
14132.0,2142,27.424545454545456,11,301.67,41.02,7.14,89,316,108,194.72727272727272,25.139166666666668,0.9166666666666666,178.5,12,27.4
14133.0,307,16.52,3,49.56,26.05,0.83,22,147,24,102.33333333333331,4.13,0.25,25.58333333333333,2,5.5
14135.0,1183,16.35909090909091,11,179.95,36.0,4.5600000000000005,56,257,28,107.54545454545456,14.995833333333332,0.9166666666666666,98.58333333333331,11,29.3
14138.0,600,53.5,2,107.0,64.41,42.59,40,449,151,300.0,8.916666666666666,0.1666666666666666,50.0,8,33.0
14139.0,316,23.74,1,23.74,23.74,23.74,21,316,316,316.0,1.9783333333333333,0.0833333333333333,26.33333333333333,10,0.0
14140.0,762,53.72,2,107.44,61.07,46.37,58,516,246,381.0,8.953333333333333,0.1666666666666666,63.5,8,60.0
14141.0,354,32.0075,4,128.03,40.68,21.950000000000003,26,139,57,88.5,10.669166666666667,0.3333333333333333,29.5,11,40.333333333333336
14143.0,24,12.9,1,12.9,12.9,12.9,4,24,24,24.0,1.075,0.0833333333333333,2.0,7,0.0
14146.0,1865,84.5875,4,338.35,171.74,42.56,153,657,244,466.25,28.195833333333336,0.3333333333333333,155.41666666666666,9,83.33333333333333
14147.0,36,1.6,2,3.2,1.95,1.25,2,24,12,18.0,0.2666666666666666,0.1666666666666666,3.0,9,207.0
14148.0,6,9.9,1,9.9,9.9,9.9,2,6,6,6.0,0.8250000000000001,0.0833333333333333,0.5,4,0.0
14149.0,216,70.41,1,70.41,70.41,70.41,27,216,216,216.0,5.8675,0.0833333333333333,18.0,3,0.0
14150.0,234,26.95,1,26.95,26.95,26.95,14,234,234,234.0,2.245833333333333,0.0833333333333333,19.5,4,0.0
14152.0,663,27.82,2,55.64,31.94,23.7,46,369,294,331.5,4.636666666666667,0.1666666666666666,55.25,9,159.0
14154.0,426,46.27,2,92.54,53.45,39.09,40,326,100,213.0,7.711666666666666,0.1666666666666666,35.5,4,0.0
14155.0,25,32.7,1,32.7,32.7,32.7,6,25,25,25.0,2.725,0.0833333333333333,2.083333333333333,3,0.0
14156.0,8052,59.82142857142857,42,2512.5,364.69,1.25,545,751,2,191.7142857142857,209.375,3.5,671.0,12,8.25
14157.0,223,50.845,2,101.69,66.99,34.7,44,186,37,111.5,8.474166666666667,0.1666666666666666,18.58333333333333,11,266.0
14158.0,581,34.22,1,34.22,34.22,34.22,36,581,581,581.0,2.8516666666666666,0.0833333333333333,48.41666666666666,10,0.0
14159.0,3998,159.61,10,1596.1,281.91,55.97,481,713,159,399.8,133.00833333333333,0.8333333333333334,333.1666666666667,11,26.333333333333332
14161.0,311,102.465,2,204.93,148.23,56.7,64,175,136,155.5,17.0775,0.1666666666666666,25.916666666666668,8,63.0
14162.0,90,37.565,2,75.13,41.24,33.89,22,60,30,45.0,6.260833333333333,0.1666666666666666,7.5,6,119.0
14163.0,313,38.9825,4,155.93,63.24,8.12,27,124,52,78.25,12.994166666666668,0.3333333333333333,26.08333333333333,10,58.666666666666664
14164.0,264,26.15,1,26.15,26.15,26.15,17,264,264,264.0,2.1791666666666667,0.0833333333333333,22.0,9,0.0
14165.0,49,49.09,1,49.09,49.09,49.09,20,49,49,49.0,4.090833333333333,0.0833333333333333,4.083333333333333,9,0.0
14167.0,142,41.4425,4,165.77,62.65,29.72,24,42,30,35.5,13.814166666666663,0.3333333333333333,11.833333333333334,12,85.0
14171.0,162,134.76,1,134.76,134.76,134.76,54,162,162,162.0,11.23,0.0833333333333333,13.5,2,0.0
14173.0,106,15.22,4,60.88,29.22,2.08,23,38,6,26.5,5.073333333333333,0.3333333333333333,8.833333333333334,11,79.33333333333333
14174.0,93,40.42,1,40.42,40.42,40.42,25,93,93,93.0,3.3683333333333336,0.0833333333333333,7.75,6,0.0
14175.0,1411,110.21666666666664,3,330.65,233.18,26.19,120,814,136,470.3333333333333,27.554166666666664,0.25,117.58333333333331,11,150.0
14176.0,144,19.05,3,57.15,41.55,5.5,20,72,24,48.0,4.7625,0.25,12.0,2,14.5
14177.0,162,29.442500000000003,4,117.77,59.49,3.75,31,64,2,40.5,9.814166666666669,0.3333333333333333,13.5,9,42.666666666666664
14178.0,1302,66.32428571428571,7,464.27,89.31,40.17,182,321,112,186.0,38.689166666666665,0.5833333333333334,108.5,11,50.5
14179.0,314,203.715,2,407.43,330.16,77.27,131,210,104,157.0,33.9525,0.1666666666666666,26.166666666666668,10,12.0
14180.0,399,21.351904761904763,21,448.39,44.15,1.25,57,34,5,19.0,37.365833333333335,1.75,33.25,11,16.55
14184.0,111,61.09,1,61.09,61.09,61.09,17,111,111,111.0,5.090833333333333,0.0833333333333333,9.25,4,0.0
14185.0,3,4.25,1,4.25,4.25,4.25,1,3,3,3.0,0.3541666666666667,0.0833333333333333,0.25,12,0.0
14188.0,1038,18.731666666666666,6,112.39,23.55,12.48,33,219,148,173.0,9.365833333333333,0.5,86.5,9,47.8
14189.0,2881,29.20214285714286,14,408.83,42.75,2.98,154,378,72,205.78571428571428,34.06916666666667,1.1666666666666667,240.08333333333331,11,23.23076923076923
14191.0,2994,39.213076923076926,13,509.77,51.66,22.71,135,438,98,230.30769230769232,42.48083333333333,1.0833333333333333,249.5,11,26.833333333333332
14193.0,369,56.135000000000005,2,112.27,62.55,49.72,34,214,155,184.5,9.355833333333337,0.1666666666666666,30.75,3,5.0
14194.0,4898,70.07095238095238,21,1471.49,133.18,7.08,229,534,10,233.23809523809524,122.62416666666668,1.75,408.1666666666667,11,13.052631578947368
14195.0,24,15.3,1,15.3,15.3,15.3,2,24,24,24.0,1.275,0.0833333333333333,2.0,5,0.0
14196.0,44,5.99,1,5.99,5.99,5.99,3,44,44,44.0,0.4991666666666667,0.0833333333333333,3.6666666666666665,8,0.0
14198.0,230,28.585,4,114.34,44.24,20.75,30,104,29,57.5,9.528333333333334,0.3333333333333333,19.166666666666668,11,73.66666666666667
14199.0,12,0.85,1,0.85,0.85,0.85,1,12,12,12.0,0.0708333333333333,0.0833333333333333,1.0,5,0.0
14201.0,240,12.618333333333334,6,75.71,19.74,5.029999999999999,25,68,18,40.0,6.309166666666667,0.5,20.0,10,34.8
14204.0,70,76.73,1,76.73,76.73,76.73,34,70,70,70.0,6.394166666666667,0.0833333333333333,5.833333333333333,7,0.0
14205.0,204,50.015,2,100.03,57.2,42.83,23,126,78,102.0,8.335833333333333,0.1666666666666666,17.0,11,248.0
14206.0,274,23.19,1,23.19,23.19,23.19,19,274,274,274.0,1.9325,0.0833333333333333,22.83333333333333,4,0.0
14208.0,110,17.82,1,17.82,17.82,17.82,8,110,110,110.0,1.485,0.0833333333333333,9.166666666666666,6,0.0
14209.0,429,42.13333333333333,6,252.8,57.35,26.05,40,120,32,71.5,21.066666666666663,0.5,35.75,11,49.8
14210.0,620,53.56,5,267.8,61.0,40.97,56,198,98,124.0,22.316666666666663,0.4166666666666667,51.66666666666666,8,47.75
14211.0,973,27.397777777777776,9,246.58,47.75,6.9,78,255,22,108.11111111111111,20.548333333333336,0.75,81.08333333333333,10,30.25
14214.0,711,25.388,5,126.94,87.55,6.58,61,309,32,142.2,10.578333333333331,0.4166666666666667,59.25,10,33.75
14215.0,1067,39.002,5,195.01,84.56,16.19,86,331,67,213.4,16.250833333333333,0.4166666666666667,88.91666666666667,11,79.75
14216.0,510,39.93,4,159.72,87.58,6.3,39,240,58,127.5,13.31,0.3333333333333333,42.5,11,105.0
14217.0,454,17.321875000000002,16,277.15,31.39,2.95,53,96,6,28.375,23.09583333333333,1.3333333333333333,37.833333333333336,11,22.0
14218.0,160,17.28,1,17.28,17.28,17.28,12,160,160,160.0,1.4400000000000002,0.0833333333333333,13.333333333333334,10,0.0
14219.0,78,16.02,1,16.02,16.02,16.02,7,78,78,78.0,1.335,0.0833333333333333,6.5,5,0.0
14220.0,138,31.73,1,31.73,31.73,31.73,10,138,138,138.0,2.6441666666666666,0.0833333333333333,11.5,6,0.0
14221.0,1883,40.06888888888889,9,360.62,101.68,1.25,106,408,12,209.22222222222223,30.051666666666662,0.75,156.91666666666666,10,33.0
14222.0,474,57.91,1,57.91,57.91,57.91,37,474,474,474.0,4.825833333333333,0.0833333333333333,39.5,6,0.0
14223.0,530,61.866666666666674,3,185.6,73.15,55.29,47,211,128,176.66666666666666,15.466666666666669,0.25,44.16666666666666,8,71.0
14224.0,333,55.46,4,221.84,94.82,33.6,88,92,73,83.25,18.486666666666665,0.3333333333333333,27.75,8,70.0
14226.0,696,33.895,4,135.58,41.96,26.15,53,244,87,174.0,11.298333333333334,0.3333333333333333,58.0,10,70.0
14227.0,1729,45.83111111111111,9,412.48,117.73,1.25,110,446,12,192.11111111111111,34.373333333333335,0.75,144.08333333333334,11,36.857142857142854
14229.0,359,28.15333333333333,3,84.46000000000001,39.69,16.34,23,179,57,119.66666666666669,7.038333333333334,0.25,29.916666666666668,10,80.0
14231.0,402,36.96,3,110.88,47.7,23.86,43,176,112,134.0,9.24,0.25,33.5,9,97.0
14232.0,1182,36.144,5,180.72,84.92,14.41,72,439,132,236.4,15.06,0.4166666666666667,98.5,10,55.5
14233.0,404,21.957500000000003,4,87.83,32.230000000000004,11.35,28,270,21,101.0,7.319166666666667,0.3333333333333333,33.666666666666664,12,104.33333333333333
14234.0,719,57.6675,4,230.67,198.67,4.93,119,354,72,179.75,19.2225,0.3333333333333333,59.91666666666666,11,22.333333333333332
14235.0,889,23.942,5,119.71,44.55,10.15,50,400,62,177.8,9.975833333333334,0.4166666666666667,74.08333333333333,9,46.25
14236.0,224,14.04,1,14.04,14.04,14.04,11,224,224,224.0,1.1700000000000002,0.0833333333333333,18.666666666666668,9,0.0
14238.0,76,7.7,1,7.7,7.7,7.7,6,76,76,76.0,0.6416666666666667,0.0833333333333333,6.333333333333333,1,0.0
14239.0,981,32.09090909090909,11,353.0,56.5,2.95,79,183,12,89.18181818181819,29.416666666666668,0.9166666666666666,81.75,10,29.2
14240.0,412,55.81,2,111.62,75.17,36.45,35,335,77,206.0,9.301666666666668,0.1666666666666666,34.333333333333336,9,136.0
14241.0,146,19.55,1,19.55,19.55,19.55,10,146,146,146.0,1.6291666666666669,0.0833333333333333,12.166666666666666,9,0.0
14242.0,119,18.415,2,36.83,22.65,14.18,11,68,51,59.5,3.0691666666666664,0.1666666666666666,9.916666666666666,4,91.0
14243.0,854,43.11125,8,344.89,66.14,16.32,78,165,40,106.75,28.74083333333333,0.6666666666666666,71.16666666666667,8,29.285714285714285
14245.0,967,129.565,2,259.13,162.06,97.07,100,627,340,483.5,21.594166666666663,0.1666666666666666,80.58333333333333,4,15.0
14246.0,650,60.60666666666666,3,181.82,64.63,58.15,52,227,209,216.66666666666663,15.151666666666666,0.25,54.16666666666666,8,13.5
14247.0,44,45.59,1,45.59,45.59,45.59,16,44,44,44.0,3.799166666666667,0.0833333333333333,3.6666666666666665,6,0.0
14248.0,78,15.92,1,15.92,15.92,15.92,7,78,78,78.0,1.3266666666666669,0.0833333333333333,6.5,1,0.0
14250.0,1148,86.26333333333334,3,258.79,163.13,34.050000000000004,91,814,138,382.6666666666667,21.56583333333333,0.25,95.66666666666669,11,135.0
14251.0,1034,27.806,5,139.03,70.88,8.82,32,470,84,206.8,11.585833333333332,0.4166666666666667,86.16666666666667,11,27.25
14256.0,102,72.95,1,72.95,72.95,72.95,17,102,102,102.0,6.079166666666667,0.0833333333333333,8.5,3,0.0
14257.0,1224,43.258,5,216.29,84.74,9.43,80,516,56,244.8,18.02416666666667,0.4166666666666667,102.0,8,48.75
14258.0,584,24.37,9,219.33,50.6,6.65,25,144,12,64.88888888888889,18.2775,0.75,48.66666666666666,11,36.125
14259.0,68,14.15,1,14.15,14.15,14.15,5,68,68,68.0,1.1791666666666667,0.0833333333333333,5.666666666666667,7,0.0
14261.0,309,56.225,2,112.45,96.35,16.1,36,305,4,154.5,9.370833333333332,0.1666666666666666,25.75,10,28.0
14262.0,1487,35.46625,8,283.73,67.5,17.05,86,274,38,185.875,23.644166666666667,0.6666666666666666,123.91666666666669,11,44.857142857142854
14264.0,69,50.02,2,100.04,64.99000000000001,35.05,14,51,18,34.5,8.336666666666668,0.1666666666666666,5.75,8,3.0
14265.0,321,38.75,2,77.5,66.04,11.46,24,266,55,160.5,6.458333333333333,0.1666666666666666,26.75,8,39.0
14267.0,484,42.870000000000005,3,128.61,57.370000000000005,35.62,21,232,126,161.33333333333334,10.7175,0.25,40.333333333333336,6,49.0
14270.0,185,72.95,1,72.95,72.95,72.95,23,185,185,185.0,6.079166666666667,0.0833333333333333,15.416666666666666,12,0.0
14271.0,86,14.96,1,14.96,14.96,14.96,9,86,86,86.0,1.2466666666666668,0.0833333333333333,7.166666666666667,4,0.0
14272.0,412,24.4,2,48.8,29.64,19.16,28,327,85,206.0,4.066666666666666,0.1666666666666666,34.333333333333336,9,181.0
14273.0,264,18.015,4,72.06,37.07,10.36,22,87,54,66.0,6.005,0.3333333333333333,22.0,11,50.666666666666664
14276.0,741,42.53,3,127.59,46.1,35.82,51,296,213,247.0,10.6325,0.25,61.75,12,150.0
14277.0,1412,181.7433333333333,3,545.23,318.62,45.95,167,719,250,470.6666666666667,45.435833333333335,0.25,117.66666666666669,11,9.5
14280.0,50,25.12,1,25.12,25.12,25.12,7,50,50,50.0,2.0933333333333333,0.0833333333333333,4.166666666666667,5,0.0
14282.0,1596,14.55,14,203.7,24.93,2.08,64,209,20,114.0,16.975,1.1666666666666667,133.0,11,24.0
14284.0,156,59.425,2,118.85,74.5,44.35,22,89,67,78.0,9.904166666666669,0.1666666666666666,13.0,9,3.0
14285.0,158,12.09,4,48.36,28.520000000000003,2.95,11,102,2,39.5,4.03,0.3333333333333333,13.166666666666666,11,93.33333333333333
14286.0,3708,132.12,3,396.36,201.4,50.46,209,1786,625,1236.0,33.029999999999994,0.25,309.0,11,11.0
14287.0,117,8.55,2,17.1,14.35,2.75,8,72,45,58.5,1.425,0.1666666666666666,9.75,5,133.0
14288.0,136,33.9,1,33.9,33.9,33.9,14,136,136,136.0,2.825,0.0833333333333333,11.333333333333334,10,0.0
14289.0,288,37.63,6,225.78,66.69,23.48,31,146,14,48.0,18.815,0.5,24.0,12,65.2
14290.0,689,58.205,4,232.82,69.18,50.65,68,448,72,172.25,19.401666666666667,0.3333333333333333,57.41666666666666,11,87.66666666666667
14291.0,2570,42.46454545454546,11,467.11,118.72,1.65,133,526,4,233.63636363636363,38.92583333333334,0.9166666666666666,214.16666666666663,11,23.555555555555557
