Customer ID,TotItem,avgSpent,Nsessions,TotSpent,Max,Min,DistinctItem,MaxItem,MinItem,avgSpentItem,avgSpentMonth
13877.0,176,12.015,2,24.03,12.93,11.1,15,120,56,88.0,2.0025
13878.0,324,58.0,3,174.0,127.35,18.0,46,208,40,108.0,14.499999999999998
13879.0,202,71.86,1,71.86,71.86,71.86,24,202,202,202.0,5.988333333333333
13880.0,741,23.766,5,118.83,40.65,11.52,48,254,54,148.2,9.902500000000002
13881.0,1398,29.986428571428572,14,419.81,77.84,2.55,58,314,20,99.85714285714286,34.984166666666674
13883.0,1751,42.69888888888889,9,384.29,82.87,23.95,118,382,52,194.55555555555554,32.024166666666666
13884.0,441,66.324,5,331.62,111.22,3.75,79,149,1,88.2,27.635
13888.0,479,64.188,5,320.94,107.7,3.3,77,199,2,95.8,26.745000000000005
13889.0,833,37.104,5,185.52,58.35,16.2,50,270,48,166.6,15.46
13890.0,562,38.365,4,153.46,62.04,27.95,42,198,93,140.5,12.788333333333334
13891.0,467,60.48333333333333,3,181.45,114.05,9.15,91,247,27,155.66666666666666,15.120833333333337
13892.0,6,2.1,1,2.1,2.1,2.1,1,6,6,6.0,0.17500000000000002
13895.0,211,32.95,1,32.95,32.95,32.95,19,211,211,211.0,2.745833333333333
13896.0,139,42.65,1,42.65,42.65,42.65,19,139,139,139.0,3.554166666666667
13897.0,521,39.335,2,78.67,47.26000000000001,31.41,38,341,180,260.5,6.555833333333335
13898.0,379,51.85,1,51.85,51.85,51.85,32,379,379,379.0,4.320833333333334
13900.0,428,38.73,3,116.19,54.99,24.65,44,182,88,142.66666666666666,9.6825
13901.0,1231,36.301,10,363.01,86.62,1.65,126,413,12,123.1,30.250833333333333
13903.0,103,31.8,1,31.8,31.8,31.8,10,103,103,103.0,2.65
13907.0,68,8.45,1,8.45,8.45,8.45,4,68,68,68.0,0.7041666666666666
13909.0,133,39.255,2,78.51,68.36,10.15,27,97,36,66.5,6.542500000000001
13911.0,765,13.30090909090909,11,146.31,31.5,0.85,60,114,20,69.54545454545455,12.1925
13912.0,29,34.65,1,34.65,34.65,34.65,7,29,29,29.0,2.8874999999999997
13913.0,8,1.69,1,1.69,1.69,1.69,1,8,8,8.0,0.14083333333333334
13915.0,24,5.9,1,5.9,5.9,5.9,2,24,24,24.0,0.4916666666666667
13916.0,625,46.5425,4,186.17,61.05,26.59,64,278,69,156.25,15.514166666666668
13919.0,521,38.52500000000001,2,77.05,51.2,25.85,38,365,156,260.5,6.420833333333333
13920.0,818,34.9075,4,139.63,73.07000000000002,3.8,57,303,88,204.5,11.635833333333336
13921.0,172,35.666666666666664,3,107.0,41.25,27.200000000000006,25,72,43,57.333333333333336,8.916666666666666
13922.0,337,21.9,3,65.7,27.0,11.8,25,190,56,112.33333333333333,5.4750000000000005
13927.0,153,52.35,1,52.35,52.35,52.35,18,153,153,153.0,4.362500000000001
13929.0,501,9.345714285714283,7,65.42,25.6,0.19,29,189,18,71.57142857142857,5.451666666666667
13931.0,1242,42.548333333333346,6,255.29,127.9,2.1,96,600,6,207.0,21.274166666666662
13935.0,576,48.55,3,145.65,86.86,18.14,40,365,65,192.0,12.137499999999998
13936.0,329,30.28,2,60.56,43.41,17.15,29,239,90,164.5,5.046666666666667
13937.0,411,84.85,1,84.85,84.85,84.85,41,411,411,411.0,7.070833333333334
13939.0,519,32.4625,4,129.85,56.15,18.2,46,326,45,129.75,10.820833333333335
13941.0,406,10.1,7,70.7,16.5,4.25,12,104,24,58.0,5.891666666666667
13943.0,90,32.08,1,32.08,32.08,32.08,12,90,90,90.0,2.6733333333333333
13944.0,117,63.47,1,63.47,63.47,63.47,34,117,117,117.0,5.2891666666666675
13945.0,403,59.275,2,118.55,68.3,50.25,44,325,78,201.5,9.879166666666668
13946.0,118,21.25,2,42.5,28.35,14.15,13,69,49,59.0,3.5416666666666665
13948.0,183,15.313333333333333,3,45.94,20.55,11.85,16,78,40,61.0,3.8283333333333336
13952.0,2093,51.761,10,517.61,92.62,0.38,130,412,12,209.3,43.134166666666665
13955.0,62,98.86,1,98.86,98.86,98.86,45,62,62,62.0,8.238333333333335
13957.0,149,35.35,3,106.05,40.35,28.77,17,69,32,49.666666666666664,8.8375
13958.0,1420,76.765,6,460.59,212.18,0.42,132,710,12,236.66666666666666,38.3825
13959.0,373,42.9975,4,171.99,92.53,21.29,56,150,12,93.25,14.332500000000001
13961.0,185,31.3,1,31.3,31.3,31.3,16,185,185,185.0,2.608333333333333
13962.0,70,37.6,1,37.6,37.6,37.6,10,70,70,70.0,3.1333333333333333
13963.0,940,28.013571428571428,14,392.19,60.44,10.28,86,149,17,67.14285714285714,32.6825
13964.0,224,26.09,2,52.18,35.23,16.95,21,175,49,112.0,4.348333333333333
13965.0,294,14.933333333333335,3,44.8,27.6,2.1,19,132,36,98.0,3.733333333333333
13966.0,184,33.2,1,33.2,33.2,33.2,19,184,184,184.0,2.766666666666667
13967.0,22,10.95,1,10.95,10.95,10.95,3,22,22,22.0,0.9125
13968.0,66,6.75,1,6.75,6.75,6.75,5,66,66,66.0,0.5625
13969.0,2140,55.89166666666666,18,1006.05,187.55,0.95,234,301,1,118.88888888888889,83.83749999999999
13970.0,133,19.715000000000003,2,39.43,36.48,2.95,10,109,24,66.5,3.285833333333334
13971.0,1137,35.336666666666666,6,212.02,42.43,27.75,81,223,142,189.5,17.668333333333333
13974.0,105,44.19,1,44.19,44.19,44.19,14,105,105,105.0,3.6825000000000014
13975.0,2040,119.24166666666667,6,715.45,215.73,16.0,286,549,74,340.0,59.62083333333333
13976.0,284,48.49,3,145.47,55.21,37.18,35,116,83,94.66666666666667,12.122500000000002
13977.0,123,28.9,1,28.9,28.9,28.9,8,123,123,123.0,2.408333333333333
13979.0,1463,142.562,5,712.8100000000002,379.24,0.42,287,742,6,292.6,59.40083333333331
13980.0,284,31.6625,4,126.65,70.03,3.2,42,146,18,71.0,10.554166666666669
13981.0,145,45.28,1,45.28,45.28,45.28,17,145,145,145.0,3.7733333333333348
13982.0,1254,45.70833333333334,6,274.25,97.36,17.73,83,460,99,209.0,22.854166666666675
13983.0,1965,39.30777777777778,9,353.77,78.51,12.85,159,439,67,218.33333333333334,29.480833333333337
13984.0,484,22.06333333333333,6,132.38,43.92,5.9,43,103,54,80.66666666666667,11.031666666666666
13985.0,1251,41.92714285714286,7,293.49,59.52,27.8,73,271,108,178.71428571428572,24.4575
13987.0,492,44.165,2,88.33,45.29,43.04,46,330,162,246.0,7.360833333333335
13988.0,336,67.61500000000001,2,135.23,86.43,48.8,49,168,168,168.0,11.269166666666669
13989.0,582,16.236666666666668,3,48.71,24.25,3.38,29,280,32,194.0,4.059166666666666
13992.0,90,7.800000000000002,2,15.6,10.45,5.15,5,50,40,45.0,1.3
13993.0,1000,38.95555555555556,9,350.6,65.75,23.8,63,194,20,111.11111111111111,29.216666666666672
13995.0,1282,38.36125,8,306.89,74.8,11.45,98,319,13,160.25,25.57416666666667
13996.0,432,34.11,2,68.22,40.75,27.47,26,234,198,216.0,5.685000000000001
13997.0,132,56.67,2,113.34,63.29,50.05,30,87,45,66.0,9.445000000000002
13998.0,192,24.35,3,73.05,42.25,4.95,24,128,3,64.0,6.0874999999999995
13999.0,2218,34.005,16,544.08,56.40000000000001,21.12,114,224,44,138.625,45.34
14000.0,280,18.663333333333327,3,55.99,37.15,9.3,17,106,70,93.33333333333333,4.665833333333333
14001.0,647,24.67857142857143,7,172.75,58.11,3.75,38,211,12,92.42857142857143,14.395833333333334
14004.0,636,28.125,4,112.5,66.65,2.1,46,350,8,159.0,9.375
14006.0,456,10.9475,4,43.79,23.36,5.8,30,340,38,114.0,3.6491666666666664
14007.0,12,13.34,1,13.34,13.34,13.34,3,12,12,12.0,1.1116666666666666
14008.0,326,68.16,1,68.16,68.16,68.16,32,326,326,326.0,5.680000000000001
14009.0,210,31.7,1,31.7,31.7,31.7,22,210,210,210.0,2.6416666666666666
14010.0,147,33.925,2,67.85,53.0,14.85,19,128,19,73.5,5.654166666666668
14011.0,380,19.465,2,38.93,20.74,18.19,26,312,68,190.0,3.244166666666667
14013.0,304,42.65000000000001,2,85.3,64.15,21.15,25,226,78,152.0,7.108333333333334
14014.0,350,32.445,2,64.89,37.55,27.34,26,303,47,175.0,5.4075
14016.0,2922,86.96625,8,695.73,118.81,67.1,237,514,236,365.25,57.9775
14017.0,72,52.4,1,52.4,52.4,52.4,13,72,72,72.0,4.366666666666667
14018.0,164,33.75,1,33.75,33.75,33.75,12,164,164,164.0,2.8125
14020.0,197,44.265,2,88.53,46.59,41.94,24,104,93,98.5,7.3775
14021.0,509,38.48,4,153.92000000000004,70.57000000000002,5.9,56,264,30,127.25,12.82666666666667
14022.0,192,39.02,1,39.02,39.02,39.02,18,192,192,192.0,3.2516666666666674
14024.0,80,62.54,1,62.54,62.54,62.54,14,80,80,80.0,5.211666666666669
14025.0,1017,23.61125,8,188.89,76.07000000000002,6.25,45,352,13,127.125,15.740833333333335
14026.0,427,59.84,2,119.68,65.64,54.04,43,245,182,213.5,9.973333333333336
14030.0,2227,114.8275,12,1377.93,269.64,5.95,386,437,1,185.58333333333334,114.82749999999999
14031.0,3149,65.805,22,1447.71,165.02,1.25,141,380,10,143.13636363636363,120.64250000000003
14032.0,935,30.46,5,152.3,42.77,24.65,46,232,126,187.0,12.691666666666668
14035.0,468,41.7675,4,167.07,68.91,26.92,38,184,70,117.0,13.922500000000005
14037.0,250,39.9275,4,159.71,91.0,6.19,60,97,34,62.5,13.309166666666668
14038.0,633,79.605,2,159.21,95.25,63.96,50,361,272,316.5,13.267500000000004
14039.0,28,16.19,1,16.19,16.19,16.19,3,28,28,28.0,1.3491666666666668
14040.0,2476,75.29714285714286,21,1581.24,249.79,6.75,228,320,1,117.9047619047619,131.76999999999998
14043.0,68,55.77,1,55.77,55.77,55.77,21,68,68,68.0,4.6475
14044.0,1118,236.015,6,1416.09,290.88,200.77,432,334,77,186.33333333333334,118.00749999999992
14045.0,2,0.0,1,0.0,0.0,0.0,1,2,2,2.0,0.0
14047.0,977,35.048,10,350.48,65.61,0.84,75,219,6,97.7,29.206666666666667
14048.0,142,138.19,1,138.19,138.19,138.19,53,142,142,142.0,11.515833333333333
14049.0,3362,128.94111111111113,9,1160.47,243.44,2.92,326,868,12,373.55555555555554,96.7058333333333
14051.0,1450,26.80266666666667,15,402.04,43.85,6.75,46,166,20,96.66666666666667,33.50333333333333
14052.0,79,143.4,1,143.4,143.4,143.4,59,79,79,79.0,11.950000000000003
14053.0,45,2.275,2,4.55,2.9,1.65,2,25,20,22.5,0.37916666666666665
14055.0,85,38.5,1,38.5,38.5,38.5,10,85,85,85.0,3.208333333333334
14057.0,1609,49.31833333333333,6,295.91,107.25,2.0,114,544,48,268.1666666666667,24.65916666666668
14058.0,207,32.515,2,65.03,48.74,16.29,21,123,84,103.5,5.419166666666668
14060.0,607,7.544,10,75.44,13.9,1.25,21,132,6,60.7,6.286666666666666
14062.0,1834,45.05272727272728,11,495.58,99.84,5.050000000000002,102,396,12,166.72727272727272,41.29833333333333
14063.0,42,5.0,1,5.0,5.0,5.0,2,42,42,42.0,0.4166666666666667
14064.0,1142,20.751,10,207.51,44.39,1.45,84,278,11,114.2,17.2925
14065.0,454,41.643333333333345,3,124.93,55.65,30.6,34,208,41,151.33333333333334,10.410833333333334
14068.0,390,101.72,3,305.16,128.02,81.86,65,183,47,130.0,25.430000000000007
14069.0,54,67.76,2,135.52,75.14,60.38,34,32,22,27.0,11.293333333333337
14070.0,78,121.4,1,121.4,121.4,121.4,35,78,78,78.0,10.116666666666669
14072.0,53,73.9,1,73.9,73.9,73.9,14,53,53,53.0,6.158333333333335
14074.0,16,1.25,1,1.25,1.25,1.25,1,16,16,16.0,0.10416666666666667
14075.0,486,21.48,2,42.96,22.63,20.33,30,327,159,243.0,3.5800000000000005
14077.0,72,33.59,1,33.59,33.59,33.59,13,72,72,72.0,2.7991666666666677
14078.0,265,58.19750000000001,4,232.79,137.47,18.84,76,184,18,66.25,19.399166666666662
14080.0,79,38.74500000000001,2,77.49,71.29,6.2,23,72,7,39.5,6.4575000000000005
14081.0,2290,171.435,8,1371.48,268.6,14.85,367,729,5,286.25,114.28999999999992
14082.0,174,73.66499999999998,2,147.33,74.39,72.94,47,100,74,87.0,12.277500000000002
14083.0,214,82.14,3,246.42,149.66,29.04,84,149,15,71.33333333333333,20.535
14084.0,40,4.55,1,4.55,4.55,4.55,3,40,40,40.0,0.37916666666666665
14085.0,2444,84.36999999999998,13,1096.81,143.24,29.52,259,459,83,188.0,91.40083333333335
14087.0,223,133.03,1,133.03,133.03,133.03,66,223,223,223.0,11.085833333333335
14088.0,569,87.885,2,175.77,162.27,13.5,35,517,52,284.5,14.6475
14092.0,1547,46.02,11,506.22,68.95,22.85,102,188,72,140.63636363636363,42.185
14094.0,114,92.29,1,92.29,92.29,92.29,38,114,114,114.0,7.6908333333333365
14097.0,348,29.65,2,59.3,50.34,8.959999999999997,37,176,172,174.0,4.941666666666666
14099.0,1501,68.17222222222222,9,613.55,89.49000000000002,47.62,162,267,71,166.77777777777777,51.12916666666667
14101.0,280,7.7575,4,31.03,10.06,1.69,9,92,24,70.0,2.585833333333334
14103.0,5,0.0,1,0.0,0.0,0.0,1,5,5,5.0,0.0
14104.0,335,65.77,3,197.31,98.7,45.86,93,136,95,111.66666666666667,16.442500000000006
14105.0,1920,139.96,3,419.88,227.31,50.4,146,1246,118,640.0,34.98999999999998
14107.0,1202,66.7925,4,267.17,103.67,36.96,56,351,232,300.5,22.26416666666667
14110.0,1902,31.378421052631577,19,596.19,123.74,6.35,111,297,10,100.10526315789474,49.682500000000005
14112.0,1478,55.42833333333334,6,332.57,128.11,3.75,115,599,2,246.33333333333334,27.714166666666667
14113.0,769,16.212857142857143,7,113.49,40.46,0.29,35,335,4,109.85714285714286,9.457500000000001
14114.0,499,21.024,5,105.12,34.85,11.65,50,181,61,99.8,8.76
14115.0,265,15.14,2,30.28,26.03,4.25,16,261,4,132.5,2.523333333333333
14118.0,77,39.95,1,39.95,39.95,39.95,11,77,77,77.0,3.329166666666667
14119.0,54,13.47,1,13.47,13.47,13.47,6,54,54,54.0,1.1225
14122.0,55,29.95,1,29.95,29.95,29.95,8,55,55,55.0,2.495833333333333
14126.0,341,49.67,1,49.67,49.67,49.67,26,341,341,341.0,4.139166666666668
14127.0,503,78.42,3,235.26,109.52,50.57,61,214,135,167.66666666666666,19.605000000000008
14128.0,250,33.85,1,33.85,33.85,33.85,19,250,250,250.0,2.820833333333334
14129.0,618,29.935,4,119.74,43.0,21.1,19,198,120,154.5,9.978333333333332
14130.0,449,82.28,2,164.56,114.6,49.96,70,297,152,224.5,13.713333333333336
14131.0,105,100.27,1,100.27,100.27,100.27,45,105,105,105.0,8.355833333333335
14134.0,1861,21.5575,12,258.69,63.87,1.45,80,624,15,155.08333333333334,21.5575
14135.0,926,16.535999999999998,10,165.36,59.25,0.85,53,201,12,92.6,13.780000000000001
14136.0,719,40.71250000000001,4,162.85,52.82,30.82,66,201,133,179.75,13.570833333333335
14137.0,108,5.85,1,5.85,5.85,5.85,5,108,108,108.0,0.4875
14139.0,493,20.25,3,60.75,40.71,6.32,25,241,120,164.33333333333334,5.062500000000001
14142.0,419,41.865,2,83.73,53.7,30.03,37,245,174,209.5,6.9775
14144.0,12,2.55,1,2.55,2.55,2.55,1,12,12,12.0,0.2125
14146.0,2831,77.035,8,616.28,185.72,9.8,200,918,31,353.875,51.356666666666676
14147.0,215,9.033999999999999,5,45.17,14.25,4.5,13,71,24,43.0,3.7641666666666667
14148.0,197,18.22,1,18.22,18.22,18.22,13,197,197,197.0,1.5183333333333335
14150.0,192,14.89,1,14.89,14.89,14.89,10,192,192,192.0,1.2408333333333335
14151.0,227,43.52,1,43.52,43.52,43.52,20,227,227,227.0,3.626666666666667
14152.0,941,27.664000000000005,5,138.32,43.6,4.65,72,246,4,188.2,11.526666666666666
14153.0,312,15.43,1,15.43,15.43,15.43,17,312,312,312.0,1.2858333333333336
14154.0,2413,90.082,5,450.41,155.19,36.9,186,891,70,482.6,37.53416666666667
14156.0,16686,76.19440677966102,59,4495.47,413.71,0.85,865,1822,4,282.8135593220339,374.6225
14157.0,247,31.93333333333333,3,95.8,46.9,21.95,31,104,57,82.33333333333333,7.983333333333334
14159.0,1735,112.57777777777778,9,1013.2,202.21,5.0699999999999985,336,321,49,192.77777777777777,84.4333333333333
14160.0,829,25.24,6,151.44,75.24000000000002,1.7,45,462,24,138.16666666666666,12.620000000000003
14161.0,718,86.9825,4,347.93,164.7,23.55,112,336,43,179.5,28.99416666666667
14163.0,57,11.14,1,11.14,11.14,11.14,6,57,57,57.0,0.9283333333333332
14166.0,79,69.325,2,138.65,76.45,62.2,36,40,39,39.5,11.554166666666669
14167.0,186,50.75,4,203.0,80.55,38.05,29,60,38,46.5,16.916666666666668
14168.0,143,17.7,2,35.4,29.5,5.9,10,93,50,71.5,2.9499999999999997
14169.0,189,58.40000000000001,2,116.8,101.9,14.9,43,157,32,94.5,9.733333333333336
14170.0,263,96.65,3,289.95,161.46,17.6,117,136,11,87.66666666666667,24.16250000000001
14172.0,62,35.78,3,107.34,58.64,5.95,27,40,2,20.666666666666668,8.945
14173.0,4,14.98,1,14.98,14.98,14.98,2,4,4,4.0,1.2483333333333333
14175.0,1309,94.17,5,470.85,136.2,47.14,102,430,155,261.8,39.237500000000004
14176.0,115,23.07,2,46.14,23.8,22.34,13,59,56,57.5,3.845
14177.0,579,47.65714285714286,7,333.6,90.35,8.8,94,297,12,82.71428571428571,27.8
14180.0,192,21.96583333333333,12,263.59000000000003,69.35,3.75,35,50,3,16.0,21.965833333333336
14181.0,119,64.2,2,128.4,112.75,15.65,47,84,35,59.5,10.700000000000003
14182.0,157,51.0225,4,204.09,87.75,29.25,39,62,21,39.25,17.007500000000004
14183.0,57,80.935,2,161.87,86.59,75.28,25,32,25,28.5,13.489166666666668
14186.0,1178,30.285999999999998,5,151.43,52.22,19.01,71,336,162,235.6,12.619166666666665
14187.0,49,25.65,1,25.65,25.65,25.65,7,49,49,49.0,2.1374999999999997
14189.0,454,46.96,2,93.92,84.72,9.2,39,394,60,227.0,7.826666666666668
14191.0,60,9.75,1,9.75,9.75,9.75,5,60,60,60.0,0.8125
14192.0,218,23.44,1,23.44,23.44,23.44,14,218,218,218.0,1.9533333333333331
14193.0,208,56.55,1,56.55,56.55,56.55,22,208,208,208.0,4.7125
14194.0,3377,63.29642857142858,14,886.15,120.77,2.1,219,477,4,241.21428571428572,73.84583333333335
14197.0,136,45.35,1,45.35,45.35,45.35,16,136,136,136.0,3.7791666666666672
14198.0,275,40.68400000000001,5,203.42,54.3,18.12,27,84,22,55.0,16.951666666666668
14199.0,196,20.325,2,40.65,23.45,17.2,13,163,33,98.0,3.3875000000000006
14200.0,134,56.3,1,56.3,56.3,56.3,18,134,134,134.0,4.691666666666667
14201.0,245,8.9125,4,35.65,20.95,4.15,16,104,24,61.25,2.9708333333333337
14202.0,141,24.56,3,73.68,28.3,19.18,17,68,30,47.0,6.14
14203.0,60,28.55,1,28.55,28.55,28.55,10,60,60,60.0,2.379166666666667
14204.0,260,136.505,2,273.01,175.15,97.86,111,188,72,130.0,22.750833333333333
14205.0,997,34.56285714285715,7,241.94,75.7,7.8,56,219,48,142.42857142857142,20.161666666666665
14206.0,566,41.23,2,82.46000000000002,41.91,40.55,37,442,124,283.0,6.871666666666666
14207.0,36,8.9,1,8.9,8.9,8.9,2,36,36,36.0,0.7416666666666667
14208.0,220,37.6,1,37.6,37.6,37.6,19,220,220,220.0,3.1333333333333333
14209.0,929,39.424444444444454,9,354.82,75.6,25.75,75,192,36,103.22222222222223,29.56833333333334
14210.0,1638,51.11818181818182,11,562.3000000000002,106.47,2.1,116,260,12,148.9090909090909,46.85833333333334
14211.0,1068,29.692857142857147,7,207.85,54.13,4.15,79,220,60,152.57142857142858,17.320833333333336
14212.0,32,8.5,1,8.5,8.5,8.5,2,32,32,32.0,0.7083333333333334
14215.0,615,35.53,3,106.59,78.03,12.7,54,345,104,205.0,8.8825
14216.0,111,54.72,1,54.72,54.72,54.72,15,111,111,111.0,4.56
14217.0,527,23.717142857142854,7,166.02,79.33,4.22,51,167,11,75.28571428571429,13.834999999999999
14219.0,276,32.510000000000005,2,65.02,43.17,21.85,27,233,43,138.0,5.418333333333334
14220.0,222,28.08333333333333,3,84.25,37.9,20.9,20,86,62,74.0,7.020833333333333
14221.0,1497,54.215,8,433.72,77.8,2.95,62,292,8,187.125,36.14333333333334
14224.0,266,48.726000000000006,5,243.63,113.27,9.9,88,149,3,53.2,20.302500000000006
14225.0,801,46.425,4,185.7,89.43,25.98,60,257,129,200.25,15.475000000000001
14226.0,328,58.05,1,58.05,58.05,58.05,28,328,328,328.0,4.8374999999999995
14227.0,1814,88.162,5,440.81,207.31,15.02,151,964,110,362.8,36.734166666666674
14228.0,256,40.69,3,122.07,64.89,10.05,35,148,26,85.33333333333333,10.1725
14229.0,257,21.5825,4,86.33,35.08,5.95,19,113,3,64.25,7.194166666666665
14230.0,212,29.29333333333333,3,87.88,48.18,2.55,20,116,6,70.66666666666667,7.323333333333334
14231.0,201,38.93,1,38.93,38.93,38.93,19,201,201,201.0,3.244166666666667
14233.0,417,35.11666666666667,3,105.35,61.85,11.4,27,240,34,139.0,8.779166666666669
14235.0,723,26.31,4,105.24,42.12,3.75,51,298,4,180.75,8.77
14236.0,418,19.0525,4,76.21000000000002,30.07,11.7,27,249,6,104.5,6.350833333333334
14237.0,175,23.1,2,46.2,30.25,15.95,19,144,31,87.5,3.85
14238.0,28,8.05,1,8.05,8.05,8.05,2,28,28,28.0,0.6708333333333334
14239.0,609,37.7175,8,301.74,73.94,7.439999999999999,37,159,48,76.125,25.145
14240.0,236,30.85,1,30.85,30.85,30.85,18,236,236,236.0,2.570833333333334
14243.0,2210,68.99555555555554,9,620.96,246.15,31.700000000000006,159,1014,52,245.55555555555554,51.74666666666665
14244.0,238,19.54,1,19.54,19.54,19.54,14,238,238,238.0,1.628333333333333
14247.0,246,57.85,4,231.4,76.22,43.87,59,95,17,61.5,19.283333333333335
14248.0,346,40.27,2,80.54,48.67,31.87,27,178,168,173.0,6.711666666666667
14249.0,1986,56.24425,12,674.931,217.68,1.55,157,492,6,165.5,56.24425
14252.0,109,16.33,1,16.33,16.33,16.33,9,109,109,109.0,1.3608333333333331
14253.0,85,24.025,2,48.05,30.35,17.7,9,44,41,42.5,4.004166666666667
14254.0,263,56.99,1,56.99,56.99,56.99,23,263,263,263.0,4.749166666666667
14256.0,1014,74.51,4,298.04,155.3,6.45,74,446,6,253.5,24.836666666666673
14257.0,1494,64.47500000000001,4,257.9,93.83,15.1,95,730,126,373.5,21.491666666666674
14258.0,1448,27.079285714285717,14,379.11,60.99,2.75,40,260,24,103.42857142857143,31.592500000000005
14260.0,492,38.75,3,116.25,82.8,3.75,46,369,4,164.0,9.687499999999998
14263.0,171,37.74,1,37.74,37.74,37.74,16,171,171,171.0,3.145
14264.0,409,53.82,4,215.28,72.55,34.33,42,218,36,102.25,17.94
14265.0,305,66.00999999999999,2,132.02,108.52,23.5,40,228,77,152.5,11.001666666666667
14266.0,24,1.69,1,1.69,1.69,1.69,1,24,24,24.0,0.14083333333333334
14268.0,147,65.25,1,65.25,65.25,65.25,19,147,147,147.0,5.4375
14269.0,111,21.27,1,21.27,21.27,21.27,10,111,111,111.0,1.7725000000000002
14271.0,60,67.03,1,67.03,67.03,67.03,28,60,60,60.0,5.585833333333333
14272.0,281,31.305,2,62.61,37.69,24.92,27,185,96,140.5,5.2175
14274.0,178,25.0,1,25.0,25.0,25.0,15,178,178,178.0,2.0833333333333335
14275.0,162,3.898,5,19.49,8.0,1.1,10,48,2,32.4,1.6241666666666665
14276.0,662,28.18,4,112.72,44.32,1.25,38,235,12,165.5,9.393333333333333
14277.0,359,65.11666666666666,3,195.35,109.13,40.15,91,148,94,119.66666666666667,16.279166666666672
14278.0,127,21.22,1,21.22,21.22,21.22,12,127,127,127.0,1.7683333333333335
14279.0,46,6.795,2,13.59,10.2,3.39,3,24,22,23.0,1.1325
14281.0,31,17.6,1,17.6,17.6,17.6,4,31,31,31.0,1.4666666666666668
14282.0,814,12.126,10,121.26,31.4,0.85,50,133,20,81.4,10.104999999999999
14283.0,452,17.3875,4,69.55,28.65,5.65,35,174,36,113.0,5.795833333333333
14284.0,340,84.08,1,84.08,84.08,84.08,32,340,340,340.0,7.006666666666668
14285.0,265,28.52666666666667,3,85.58,55.98,13.45,24,162,37,88.33333333333333,7.131666666666667
14286.0,1990,57.26,3,171.78,91.85,25.27,118,1220,290,663.3333333333334,14.315000000000007
14290.0,441,48.57666666666668,3,145.73000000000005,75.19,22.05,37,219,108,147.0,12.144166666666663
14291.0,2346,38.838,10,388.38,110.3,1.65,132,611,6,234.6,32.365000000000016
14292.0,1000,22.06166666666667,6,132.37,44.77,2.55,50,310,6,166.66666666666666,11.030833333333334
14293.0,552,36.095,4,144.38,58.1,22.95,49,192,24,138.0,12.031666666666668
14294.0,188,68.47,1,68.47,68.47,68.47,22,188,188,188.0,5.705833333333335
14295.0,509,57.07,2,114.14,77.95,36.19,39,285,224,254.5,9.51166666666667
14296.0,309,30.245,2,60.49,40.12,20.37,24,192,117,154.5,5.040833333333333
14298.0,14348,46.854000000000006,35,1639.89,307.13,0.72,605,2589,16,409.9428571428571,136.65749999999997
14299.0,1589,13.754375,16,220.07,47.86,0.84,65,235,28,99.3125,18.33916666666667
14301.0,267,26.98333333333333,3,80.95,36.27,14.74,22,123,68,89.0,6.745833333333334
14302.0,222,33.275,2,66.55,54.55,12.0,24,147,75,111.0,5.545833333333334
14303.0,218,16.174999999999994,2,32.35,20.15,12.2,21,118,100,109.0,2.695833333333333
14304.0,582,108.41,2,216.82,121.95,94.87,59,295,287,291.0,18.068333333333335
14306.0,108,7.439999999999999,1,7.439999999999999,7.439999999999999,7.439999999999999,6,108,108,108.0,0.62
14307.0,1021,67.2325,4,268.93,113.64,48.42,93,456,105,255.25,22.41083333333334
14309.0,851,38.193333333333335,3,114.58,56.79,7.45,64,483,39,283.6666666666667,9.548333333333334
14310.0,230,51.0,1,51.0,51.0,51.0,22,230,230,230.0,4.250000000000001
14311.0,89,30.57,1,30.57,30.57,30.57,11,89,89,89.0,2.5475
14312.0,725,31.372000000000003,5,156.86,82.22,9.65,71,493,42,145.0,13.071666666666667
14314.0,36,5.2,1,5.2,5.2,5.2,2,36,36,36.0,0.43333333333333335
14315.0,247,43.69,2,87.38,53.64,33.74,23,125,122,123.5,7.281666666666666
14316.0,234,3.952,5,19.76,7.82,0.29,12,168,6,46.8,1.6466666666666665
14318.0,104,14.45,1,14.45,14.45,14.45,8,104,104,104.0,1.2041666666666666
14319.0,279,49.05,1,49.05,49.05,49.05,25,279,279,279.0,4.087500000000001
14320.0,369,39.04666666666667,3,117.14,44.87000000000001,30.87,37,161,79,123.0,9.761666666666668
14321.0,586,45.47,2,90.94,48.46,42.48,48,436,150,293.0,7.578333333333334
14322.0,122,9.4125,4,37.65,19.85,2.95,9,90,4,30.5,3.1375000000000006
14324.0,336,50.25,2,100.5,52.02,48.48,37,175,161,168.0,8.375
14325.0,188,19.6,1,19.6,19.6,19.6,15,188,188,188.0,1.6333333333333335
14326.0,367,56.57,2,113.14,64.44,48.7,41,238,129,183.5,9.428333333333335
14327.0,1009,36.486,5,182.43,41.19,29.81,84,234,154,201.8,15.2025
14329.0,2393,79.43714285714285,7,556.0600000000002,124.74,48.54,171,636,212,341.85714285714283,46.338333333333345
14330.0,103,33.99,1,33.99,33.99,33.99,13,103,103,103.0,2.8325
14332.0,376,54.6,2,109.2,55.55,53.65,30,204,172,188.0,9.100000000000001
